,ticker,eps_g1,eps_g2,eps_g3
485,KAR,127.0,-1.36,-1.0
486,KBAL,12.791666666666664,12.999999999999998,-1.1
487,KBNT,2.4166666666666665,0.7857142857142856,-0.131578947368421
488,KEN,2.5508982035928143,-1.266187050359712,0.4866071428571429
489,KERN,2.32,1.379310344827586,-inf
490,KEX,1.764705882352941,-5.833333333333333,-0.4864864864864864
491,KEYS,0.3996212121212121,0.3860342555994729,0.3304347826086957
492,KFS,3.0,-6.999999999999999,-1.1538461538461535
493,KINS,11.375,13.892857142857142,3.6011904761904763
494,KLR,1.769230769230769,-0.0882352941176471,1.2857142857142856
495,KNTK,inf,inf,
496,KR,4.0,-10.25,-0.2
497,KRG,inf,-1.2758620689655171,10.75
498,KRMD,1.3333333333333337,1.0,-0.0
499,KRO,1.3796791443850265,2.026143790849673,2.7698412698412698
500,KRP,12.75,9.0,-1.2694610778443114
501,KRYS,1.087837837837838,1.224224224224224,0.5939153439153437
502,KSPN,1.9180327868852456,77.0,-1.2589928057553958
503,KTB,1.725,0.2844036697247705,0.0
504,LAB,2.565217391304348,2.96,-0.52
505,LAC,1.3194444444444446,0.5555555555555557,-0.3888888888888889
506,LADR,2.5,inf,-3.75
507,LAZR,1.4545454545454548,0.0869565217391303,-0.8963730569948186
508,LAZY,1.0396103896103897,-7.399999999999999,-3.7987012987013
509,LBRDA,8.566666666666668,5.555555555555555,0.4374999999999999
510,LBRDK,8.566666666666668,5.555555555555555,0.4374999999999999
511,LC,18.22222222222222,-1.7959183673469388,-2.142857142857143
512,LCI,3.7777777777777777,-0.5389908256880734,2.294117647058824
513,LCII,1.2696629213483146,1.631399317406143,0.6735751295336788
514,LCTX,1.6666666666666667,-7.5,-9.0
515,LEDS,9.0,-0.3333333333333333,-0.2941176470588236
516,LEE,2.1045454545454545,2.541696750902527,-2.0190175348117587
517,LFLY,1.8000000000000007,7.5,5.5
518,LFTR,4.999999999999999,-0.4473684210526316,-inf
519,LFUS,0.540203761755486,0.4423916153956216,0.249460580912863
520,LGO,1.153846153846154,-1.4285714285714286,-0.9166666666666669
521,LMDX,inf,inf,-inf
522,LNDC,1.263157894736842,1.888888888888889,-0.1578947368421052
523,LNW,29.6283185840708,-2.625,-2.0105263157894737
524,LOTZ,4.166666666666667,0.4666666666666667,0.7142857142857141
525,LPG,3.428571428571428,-0.0222222222222222,-0.4225352112676056
526,LPSN,2.161290322580645,1.774193548387097,2.55
527,LPTH,2.0,-inf,-inf
528,LQDT,1.0833333333333337,1.3333333333333333,-0.2307692307692307
529,LRN,1.7500000000000002,0.7894736842105265,0.6666666666666667
530,LSCC,1.1333333333333335,1.0,0.8181818181818182
531,LTC,1.956521739130435,0.0285714285714286,-0.3043478260869565
532,LTCH,inf,inf,-0.7601200052176181
533,LTHM,6.75,-29.000000000000004,-2.666666666666667
534,LTRX,1.2499999999999998,0.6,7.000000000000001
535,LULU,0.3333333333333332,0.3293650793650794,0.3090909090909089
536,LUNA,6.0,-31.0,-6.0
537,LUV,1.105263157894737,-3.4736842105263155,-1.0718562874251498
538,LUXA,1.2,-0.5686274509803922,-inf
539,LXU,2.59375,-2.031746031746032,-3.674418604651162
540,LYTS,1.6,0.375,0.5714285714285713
541,M,2.0625,3.509433962264151,-3.620689655172414
542,MAG,1.6666666666666667,-1.7500000000000002,0.1249999999999999
543,MARK,4.999999999999999,3.8,8.5
544,MARPS,18.0,inf,4.0
545,MATV,5.0,-0.926470588235294,2.5
546,MATX,1.5579514824797844,3.1356783919597992,3.7142857142857135
547,MAX,21.0,-inf,-inf
548,MAYS,2.25,1.9523809523809523,-1.6726190476190477
549,MBUU,0.559006211180124,0.3960396039603959,0.2673267326732673
550,MCHP,1.925,5.353571428571429,4.9642857142857135
551,MCHX,2.0,-0.6666666666666666,-0.6363636363636365
552,MDV,4.586538461538463,4.698170731707318,-2.965290806754221
553,MDXG,2.666666666666667,0.2222222222222222,-1.0588235294117647
554,MERC,2.34375,13.88888888888889,-6.947368421052631
555,METC,2.217391304347826,8.2,-4.416666666666667
556,MFC,1.161111111111111,1.562254901960784,0.0058446455505278
557,MFG,7.083333333333333,-1.0,21.5
558,MFH,7.857142857142858,,-inf
559,MGM,29.0,-0.9130434782608696,-1.208791208791209
560,MGY,1.7500000000000002,1.4324324324324325,5.461538461538461
561,MINM,2.0,1.3333333333333337,-5.0
562,MKTW,inf,inf,
563,MLI,1.2027730855855854,1.978814752252252,2.7068256578947363
564,MLKN,2.4615384615384617,-0.7714285714285714,-1.057471264367816
565,MLP,4.4,-0.4000000000000001,4.5
566,MMAT,1.3333333333333337,-0.7692307692307693,-2.2
567,MMSI,2.0000000000000004,-0.0526315789473684,0.2962962962962961
568,MNRL,2.12,2.1,-1.3777777777777778
569,MNSO,3.416666666666667,2.9615384615384617,inf
570,MOD,5.75,-1.5333333333333332,-1.3700787401574803
571,MOHO,51.0,-0.25,-0.2307692307692307
572,MOS,1.5000000000000002,6.780487804878049,-0.2009132420091324
573,MP,1.5333333333333334,4.0,-0.3809523809523809
574,MPW,1.7171052631578947,1.75,0.4549999999999998
575,MPWR,1.0431034482758623,0.7368421052631579,0.6483516483516483
576,MRAM,7.000000000000001,-5.5,-3.714285714285714
577,MRK,1.5409836065573772,0.36,-2.804878048780488
578,MRO,67.5,13.833333333333336,-2.9761904761904763
579,MSGS,3.5454545454545454,-1.386904761904762,-0.4237288135593219
580,MSM,1.4828869047619049,1.808197463768116,0.4894810659186535
581,MSTR,2.0612178443503746,0.0157894736842105,-28.57142857142857
582,MTAC,7.000000000000001,-9.999999999999998,inf
583,MTDR,2.898876404494382,2.392156862745098,-3.337662337662338
584,MTR,inf,inf,7.999999999999999
585,MTRX,1.653061224489796,4.470588235294118,4.500000000000001
586,MTSI,1.142857142857143,1.0,-16.0
587,MU,1.6565292949354515,2.323412171140048,1.804435810263882
588,MUSA,1.2984503370413072,1.4707711442786071,0.8349853157121878
589,MXC,2.1052631578947367,1.142857142857143,7.75
590,MXL,39.0,7.399999999999999,-2.0294117647058822
591,MYGN,2.0,-0.5,-inf
592,NABL,inf,-2.0,inf
593,NAOV,4.0,-0.7999999999999999,-11.0
594,NATI,2.512820512820513,6.041666666666667,0.375
595,NC,4.571428571428571,0.376,-2.358974358974359
596,NEE,4.384615384615384,-1.273809523809524,inf
597,NEPH,1.1666666666666667,1.3541666666666667,0.1875
598,NESR,1.7115384615384612,1.7499999999999998,-0.0384615384615384
599,NFE,26.000000000000004,-6.3809523809523805,-0.3770491803278688
600,NGD,2.0,-1.5,-8.666666666666668
601,NILE,2.9249999999999994,6.340976331360946,-2.4715236686390534
602,NISN,inf,inf,
603,NIU,2.083333333333333,1.6333333333333329,-0.7666666666666667
604,NL,1.3846153846153846,0.4074074074074073,2.4444444444444446
605,NM,2.5,-1.199730094466937,-5.079545454545454
606,NNDM,1.6,6.333333333333334,-0.8444444444444444
607,NOA,1.857142857142857,-0.3061224489795918,0.8181818181818182
608,NOAC,inf,,
609,NODK,16.916666666666664,-0.7999999999999999,-0.7142857142857143
610,NOVT,0.5705492424242424,0.3709821428571429,0.3689440993788819
611,NRDY,inf,-inf,inf
612,NRP,4.874999999999999,61.2,2.297872340425532
613,NRT,2.0,25.0,3.6666666666666674
614,NSTG,0.4166666666666667,0.3870967741935484,0.26
615,NSYS,3.166666666666667,-1.0862068965517242,-2.378787878787879
616,NTES,1.3539473684210526,1.3992598684210524,-0.016422193877551
617,NTLA,1.0787056966566224,1.2246376811594204,0.8362627197039779
618,NTR,2.355670103092784,10.318181818181818,2.7678571428571423
619,NUE,1.196422171018945,3.2140198511166256,7.754700854700855
620,NVGS,5.999999999999999,-11.666666666666666,4.0
621,NVNO,1.2499999999999998,-0.0208333333333333,-0.6740740740740742
622,NVOS,5.5,1.8333333333333337,1.3333333333333337
623,NVR,0.671854404672442,0.4919054184648107,0.2336991303025727
624,NWPX,3.619047619047619,0.6363636363636362,-0.5660377358490567
625,NXRT,1.1428571428571426,-0.3333333333333334,-11.066666666666666
626,OBLG,2.625,-0.3478260869565218,-1.2352941176470589
627,OBT,inf,inf,0.7216346153846154
628,OCN,1.6475996376811597,2.225713951310861,-1.954953097618802
629,OGE,1.9945054945054943,4.636039886039885,2.670828131502289
630,OI,1.1780821917808222,-1.8870967741935485,-2.705882352941176
631,OKTA,1.3449314499376817,1.6908866995073888,2.1919642857142856
632,OLO,2.5,-0.888888888888889,inf
633,OLP,1.0449862637362637,1.6334841628959276,0.1501316944688322
634,ON,1.4285714285714288,4.9,3.523809523809524
635,ONDS,1.7,1.0,-0.5263157894736842
636,ONTF,5.800000000000001,2.2,-2.294117647058824
637,OPAD,inf,inf,inf
638,OPFI,inf,inf,inf
639,OPK,3.6666666666666674,-2.6,-3.2
640,OPRT,5.266666666666666,6.584375,-1.9701704545454544
641,OPTT,2.0,0.1111111111111112,-0.3333333333333332
642,ORC,1.2352941176470589,-0.1612576064908725,-1.158456486042693
643,ORGS,8.0,6.815028901734104,0.7241198108250132
644,OSIS,1.3398058252427183,-0.009090909090909,1.03921568627451
645,OSS,inf,inf,-1.0
646,OSUR,12.0,-6.6,-3.8
647,OTRK,1.515151515151515,0.840909090909091,3.461538461538461
648,OTTR,1.0297029702970295,1.356164383561644,1.7333333333333334
649,OXM,1.0294117647058825,-3.0135135135135136,-3.40625
650,OYST,1.2,1.4657534246575343,0.8720930232558141
651,PAC,inf,-0.8873737373737374,-23.62857142857143
652,PANL,1.3819320214669053,1.6752136752136757,1.709150326797385
653,PATI,1.4444444444444446,-2.0,-25.85714285714285
654,PATK,1.063141923436041,0.9115255858440938,0.554953327311051
655,PAVM,1.0714285714285712,0.5384615384615385,0.4375
656,PAX,inf,inf,1.8000000000000005
657,PAYA,2.0,-0.25,-0.0
658,PBBK,inf,inf,inf
659,PBF,23.74358974358974,-0.4705882352941177,-1.5551020408163263
660,PBLA,5.863636363636364,0.1739130434782609,1.888888888888889
661,PBR,inf,65.0,-22.5
662,PBT,1.6666666666666667,1.0,0.7500000000000001
663,PCAR,0.4577464788732394,0.2740740740740739,0.2564102564102564
664,PCG,1.3055555555555558,0.8961352657004833,-7.812198067632851
665,PDCO,1.1333333333333335,0.1599999999999999,-0.1250000000000001
666,PDM,2.4375,1.3782894736842106,-1.0413533834586466
667,PDSB,5.666666666666667,1.2857142857142856,1.4999999999999998
668,PECO,inf,inf,0.0416666666666667
669,PED,inf,1.0,-0.90625
670,PERI,1.157894736842105,2.666666666666667,0.4838709677419355
671,PETV,1.857142857142857,9.0,0.0625
672,PFG,8.045454545454545,-0.2352941176470589,0.0292397660818713
673,PFGC,1.0416666666666667,-3.5,-0.6153846153846154
674,PGTI,4.545454545454546,0.6666666666666666,0.4117647058823528
675,PHI,1.1617647058823528,0.4464285714285714,0.568181818181818
676,PHR,3.125,3.947368421052632,3.176470588235293
677,PINE,34.0,0.1999999999999999,36.0
678,PING,3.307692307692308,0.1999999999999999,5.2
679,PIXY,1.2200956937799043,0.992822966507177,-0.6190191387559809
680,PL,11.466145833333334,-inf,-inf
681,PLAB,1.647058823529412,1.923076923076923,2.4444444444444446
682,PLAY,2.375,-1.4690265486725664,-1.207920792079208
683,PLD,1.0776014109347445,2.828185328185328,2.4692567567567565
684,PLNT,1.121848739495798,0.6571428571428569,-3.325
685,PMN,5.333333333333334,-0.6690140845070423,-0.8837209302325582
686,PODD,inf,inf,-1.2975113122171946
687,POSH,8.666666666666668,-0.8474576271186441,-0.8387096774193549
688,PPL,4.333333333333334,-1.1548117154811717,-0.5675675675675675
689,PPSI,2.25,-3.0,0.8749999999999999
690,PRGS,1.2000000000000002,0.0952380952380953,-0.15
691,PRMW,1.8,-0.3333333333333333,-0.8750000000000001
692,PRPH,2.444444444444445,0.3541666666666687,-2.062499999999999
693,PRPL,2.333333333333333,-2.176470588235294,-0.7022900763358778
694,PRTY,4.461538461538461,0.846153846153846,-0.4137931034482758
695,PSFE,20.75,,-0.64
696,PSN,1.8333333333333337,1.1111111111111112,0.2380952380952382
697,PSNL,0.9685598377281948,0.7433497536945814,0.3978835978835979
698,PSTL,inf,inf,-2.35
699,PSX,8.893939393939394,-1.865771812080537,-3.3120000000000003
700,PTIC,1.888888888888889,-0.5806451612903225,inf
701,PTNR,2.5,6.0,12.0
702,PTON,74.66666666666667,-8.722222222222221,-7.249999999999999
703,PTVE,9.0,-3.6666666666666665,-0.8941176470588236
704,PUMP,3.0,-1.5499999999999998,-0.5348837209302325
705,PVL,inf,inf,inf
706,PX,3.5,2.0,
707,PXD,5.038961038961039,-24.787878787878785,10.482758620689657
708,QCOM,0.8587570621468926,0.6797385620915032,0.4056603773584905
709,QLYS,31.632075471698112,31.44915254237288,0.0741525423728813
710,QTRX,1.0303030303030305,0.6896551724137931,0.8333333333333336
711,QUOT,1.5000000000000002,0.8666666666666669,-0.7037037037037037
712,R,1.6115333460003802,4.133157894736843,4.259705882352941
713,RAD,7.458333333333333,20.78787878787879,-9.375
714,RBA,2.6363636363636367,2.5139534883720933,-0.3323879750425411
715,RCMT,4.181818181818182,6.75,-3.888888888888889
716,RDFN,1.517241379310345,1.3243243243243243,-2.3684210526315788
717,RDNT,1.6,-0.7222222222222223,-1.5384615384615383
718,RDW,1.8372093023255816,0.3333333333333335,-inf
719,REKR,1.7500000000000002,0.9333333333333332,-0.0
720,RELL,2.8,9.5,5.0
721,RELY,2.833333333333333,-0.5882352941176471,inf
722,REPL,0.4716981132075471,0.4634146341463415,0.2954545454545453
723,RES,inf,-2.4,-2.5
724,REV,3.0,-0.3128491620111732,-1.0411899313501145
725,REX,2.6427648578811374,3.1909722222222223,-2.559027777777778
726,RGP,13.923611111111107,6.499999999999999,-5.2142857142857135
727,RGS,1.0333333333333334,-0.8804347826086957,-0.7142857142857143
728,RHE,1.1893939393939394,-0.1398963730569948,-0.0797101449275361
729,RKLY,1.6111111111111112,-0.5714285714285714,-1.0285714285714287
730,RLGT,1.8,1.0,1.3333333333333337
731,RMBS,2.1,29.0,-1.4545454545454546
732,RNWK,2.666666666666667,-0.5925925925925927,-1.1904761904761905
733,ROCC,15.65,-0.4719101123595506,-1.2145251396648045
734,ROIV,2.692307692307692,-0.4936708860759494,-0.0
735,ROP,2.9372659558533165,3.0269557551715227,0.1712134582527552
736,RRGB,2.53125,-0.6428571428571429,0.0542635658914729
737,RSI,1.1666666666666667,0.3333333333333333,16.999999999999996
738,RTL,5.142857142857142,-4.444444444444445,2.7777777777777777
739,RUSHA,0.9726582278481012,0.820877405930293,0.8082191780821917
740,RUSHB,0.9726582278481012,0.820877405930293,0.8082191780821917
741,RVPH,1.4166666666666663,3.0000000000000004,-0.5714285714285715
742,RYAN,inf,inf,inf
743,RYI,3.035379568884723,-0.9318181818181824,-4.695670995670996
744,SALM,3.125,4.999999999999999,4.166666666666667
745,SAMG,1.3093406593406594,1.875506072874494,1.2583732057416268
746,SAND,4.0,0.6666666666666669,-0.3333333333333333
747,SANW,2.8000000000000003,-0.0,-0.1904761904761903
748,SAVA,2.692307692307692,3.888888888888889,3.5
749,SBLK,4.416666666666666,4.758620689655173,-1.0
750,SBNY,0.5545959124390496,0.4855935422602088,0.4081503229594831
751,SBR,1.2530120481927711,1.5901639344262295,2.785714285714286
752,SCHL,5.521739130434782,0.0731707317073171,0.872549019607843
753,SCWX,2.25,-0.0833333333333333,2.75
754,SD,1.9545454545454548,0.0,97.0
755,SE,0.6885245901639345,0.2682926829268294,0.256
756,SELB,inf,-1.3636363636363635,-2.230769230769231
757,SFIX,3.0000000000000004,0.4000000000000001,-1.2222222222222223
758,SFL,1.8125,0.3846153846153845,3.1333333333333333
759,SGLY,1.3913043478260871,-0.0526315789473684,-0.9837662337662338
760,SGRP,1.5,-0.25,-3.0000000000000004
761,SHEL,4.454545454545454,0.2916666666666668,-3.882352941176471
762,SHOO,1.4965811965811964,2.2042440318302385,-4.159003831417624
763,SIGA,inf,-0.5,2.88
764,SILC,1.3103448275862073,-0.1351351351351351,2.615384615384615
765,SIM,inf,inf,
766,SIOX,8.343749999999998,8.874999999999998,0.5654761904761904
767,SIRE,4.066666666666666,5.500000000000001,0.8666666666666669
768,SITC,3.5000000000000004,0.0,-10.333333333333336
769,SITE,1.7560185185185182,2.3413461538461533,0.9594017094017092
770,SITM,4.699999999999999,-2.35,5.062499999999999
771,SKT,8.5,3.75,12.0
772,SKY,1.72,1.5593220338983051,2.1052631578947367
773,SKYX,2.0,2.2857142857142856,-1.0
774,SLB,1.2333333333333336,0.7142857142857143,0.4999999999999998
775,SLGG,2.0,-0.0869565217391305,-0.3870967741935484
776,SLHG,1.2555555555555555,1.45,4.25
777,SLM,1.931818181818182,-0.7428571428571429,0.0172413793103448
778,SLNH,4.699999999999999,8.857142857142854,26.0
779,SMAR,0.7916666666666667,0.4326923076923076,0.353146853146853
780,SMCI,2.5616438356164384,3.0857142857142863,0.5
781,SMLP,2.2749140893470785,10.000000000000002,-1.096524064171123
782,SMPL,5.333333333333334,-1.6666666666666663,-0.0434782608695652
783,SMTI,1.625,1.4117647058823526,46.99999999999999
784,SNAP,1.6,0.1578947368421052,-1.4285714285714286
785,SNP,inf,-2.1478260869565218,0.6737588652482269
786,SNRH,3.611111111111111,-inf,
787,SNT,1.4444444444444446,0.6666666666666667,24.0
788,SO,1.942857142857143,-0.0849056603773585,-1.5555555555555558
789,SOVO,13.999999999999998,-0.7333333333333333,-inf
790,SP,2.1298701298701297,11.522727272727272,9.185560859188543
791,SPLP,2.41747572815534,-0.875,-0.5823529411764706
792,SPNE,1.375,-0.0217391304347826,0.4054054054054055
793,SPOT,2.956521739130435,-1.8000000000000005,0.2962962962962961
794,SPRC,1.4992852037169409,2.3326979777874843,-0.0074608608748544
795,SPT,1.7,0.5,0.5
796,SQM,9.730769230769232,-1.463768115942029,36.0
797,SQSP,1.9755787690570303,inf,inf
798,SRG,2.392058306107062,0.7391304347826084,-1.7250735534488395
799,SRPT,1.5980392156862744,-0.4285714285714286,-0.4163265306122449
800,STAG,0.6038461538461537,0.5665445665445664,0.4126984126984127
801,STAR,5.296296296296296,-885.9999999999999,-1.423076923076923
802,STCN,3.3194444444444446,6.232142857142857,-inf
803,STER,2.0,4.999999999999999,inf
804,STGW,inf,inf,inf
805,STKL,inf,inf,-0.3461538461538461
806,STKS,inf,inf,-7.266666666666667
807,STLD,1.376283458958989,3.4518584863412456,7.205029013539653
808,STM,1.090909090909091,1.0256410256410258,0.3015873015873015
809,STOR,0.4575569358178054,0.4047619047619049,0.3095238095238097
810,STR,inf,-0.0,-21.0
811,STRC,2.2,1.8,-inf
812,STRO,3.230769230769231,0.2727272727272726,-0.4610389610389611
813,STWD,1.1796052631578946,0.7267206477732793,-0.1923076923076923
814,STXS,2.5,2.0,1.5
815,SU,3.7234042553191498,2.7906976744186047,-9.4
816,SUM,2.333333333333333,0.4499999999999998,0.2258064516129032
817,SUNL,inf,-inf,-inf
818,SUNW,2.2857142857142856,0.4736842105263159,1.88235294117647
819,SUPN,1.1173361522198733,0.9896331738437004,-0.6946420104314841
820,SVVC,6.364864864864865,-1.7181208053691277,-1.5858585858585856
821,SWCH,49.333333333333336,-0.111111111111111,-2.6
822,SWI,54.285714285714285,-0.4000000000000001,-1.1785714285714286
823,SXI,5.982456140350877,6.166666666666666,0.4894514767932489
824,SYBT,4.352941176470588,-0.7070707070707071,0.205128205128205
825,SYNA,3.533333333333333,3.542857142857144,0.2573529411764704
826,SYY,2.3,2.470588235294117,1.5384615384615383
827,T,1.545454545454546,-0.3627450980392157,-1.360824742268041
828,TA,1.1336633663366336,-3.75,5.692307692307692
829,TAC,7.0,-7.111111111111112,-0.4444444444444445
830,TAIT,2.333333333333333,2.151515151515152,0.0056818181818182
831,TAST,1.736842105263158,2.0,-0.0
832,TCBC,inf,inf,inf
833,TCBS,inf,inf,inf
834,TDOC,21.348837209302324,30.740458015267173,-0.9928400954653938
835,TDY,1.4256756756756757,1.0,0.0114613180515758
836,TECH,3.0810810810810816,0.3214285714285713,0.6869565217391305
837,TECK,5.153846153846153,4.044444444444444,-4.283582089552239
838,TEN,10.999999999999998,-1.5822784810126582,-1.2028985507246377
839,TENB,1.272727272727273,2.142857142857143,10.0
840,TETC,inf,-inf,inf
841,TGA,3.0,-5.4,-3.0
842,TGLS,1.147776183644189,0.8335913312693498,0.7616959064327486
843,THRY,1.4393939393939394,-0.1775700934579439,-0.9696048632218844
844,THTX,2.428571428571428,0.2857142857142855,0.6666666666666669
845,TIG,1.7500000000000002,0.3333333333333333,-0.9000000000000001
846,TITN,12.079787234042552,12.352272727272725,0.99512987012987
847,TIXT,2.5,12.0,0.4444444444444445
848,TMCI,2.1,1.2857142857142856,-3.0
849,TMDI,9.0,-0.4666666666666666,-1.3333333333333337
850,TMHC,1.5789473684210529,0.92,1.7792207792207793
851,TMPM,inf,-0.7142857142857143,-inf
852,TMST,1.4744897959183672,-1.0775862068965525,-4.3437152391546165
853,TNGX,2.111111111111112,-0.0,-inf
854,TPIC,6.322222222222221,0.2190476190476173,-7.248209018120523
855,TRGP,9.733333333333334,-0.8867924528301887,46.0
856,TRHC,1.2747252747252744,0.388235294117647,-0.3478260869565217
857,TRNO,4.12,0.0833333333333334,1.3157894736842106
858,TROX,4.152173913043479,-0.1666666666666666,0.65625
859,TRTN,2.5802469135802464,0.4479166666666666,0.5739644970414203
860,TRVG,16.999999999999996,0.4999999999999999,-2.25
861,TRX,inf,-inf,-0.0
862,TS,1.16,3.722222222222222,2.263157894736842
863,TSEM,1.0384615384615383,1.7222222222222223,-1.0
864,TSLA,3.6225490196078423,6.766666666666666,5.766666666666666
865,TTE,1.7,0.5040650406504066,5.411764705882352
866,TTGT,1.2352941176470589,2.833333333333333,-5.333333333333334
867,TWIN,16.0,-0.1212121212121213,-1.4666666666666668
868,TWLV,inf,inf,inf
869,TWOU,1.827586206896552,1.6612903225806448,0.8750000000000001
870,TXG,4.699999999999999,2.4545454545454546,-0.9584352078239609
871,UAN,15.848484848484846,-4.70464135021097,-4.67948717948718
872,UBER,23.186781609195403,23.88141025641026,-0.4196650124069477
873,UDR,1.125,3.055555555555556,0.7222222222222224
874,UFAB,2.5,-0.5454545454545454,-inf
875,UIHC,1.909090909090909,0.878048780487805,-0.923076923076923
876,UK,9.333333333333334,4.533333333333334,10.999999999999998
877,UNCY,1.013986013986014,-inf,-inf
878,UNM,1.056179775280899,0.6666666666666666,0.1641791044776119
879,UONE,inf,inf,-1.3208649912331971
880,UONEK,inf,inf,-1.3208649912331971
881,UP,1.5333333333333334,1.1176470588235292,-inf
882,UPWK,1.2756410256410258,-8.416666666666666,-8.25
883,USAK,1.1954787234042552,1.8051470588235288,1.031108597285068
884,USPH,1.1257259001161444,1.1246498599439778,0.0703953712632593
885,UTHR,3.453087805973501,3.671337916446325,-0.0063004032258064
886,VABK,34.333333333333336,0.6727272727272726,0.0
887,VAC,18.800000000000004,-2.8088235294117645,-2.588888888888889
888,VAPO,1.4029850746268655,1.1749999999999998,0.0909090909090908
889,VBIV,1.5714285714285712,0.1428571428571427,0.1666666666666668
890,VCEL,1.375,1.1428571428571426,-0.6153846153846154
891,VCSA,inf,-inf,-inf
892,VECO,2.15,inf,inf
893,VEON,inf,inf,-0.7952380952380952
894,VERU,8.333333333333334,3.5,-1.3478260869565215
895,VFF,5.833333333333333,-0.3,-0.6
896,VHI,1.1821794871794873,1.5927996422182469,1.3232127476313522
897,VIAO,2.166666666666667,-3.727272727272727,-inf
898,VINC,6.333333333333334,0.717391304347826,-0.8964401294498382
899,VINO,1.5,0.1666666666666666,-0.9130434782608696
900,VIRC,1.0971428571428574,0.6000000000000001,-0.3354037267080746
901,VIST,16.666666666666668,2.2,-3.5625
902,VJET,1.7580409356725144,1.723907225691347,-0.5964722112731573
903,VLO,28.666666666666664,-2.277456647398844,-3.786516853932584
904,VNO,3.02,2.472972972972973,-0.66988416988417
905,VNOM,5.285714285714286,-5.4,-2.3902439024390243
906,VOC,1.3333333333333337,7.333333333333334,1.2222222222222223
907,VPG,1.7241379310344829,0.2777777777777779,43.0
908,VRA,2.5,-0.375,-0.3461538461538461
909,VRCA,3.3052325581395348,3.2211538461538463,-0.0943223443223443
910,VRM,1.8470394736842104,0.874501594896332,0.0533357771260997
911,VRME,7.500000000000001,-0.0,-1.391304347826087
912,VRRM,6.5,-2.2,13.0
913,VRSK,1.1789919438132614,0.9259595318029216,-0.0398865153538051
914,VRTV,2.7777777777777777,3.0,0.8214285714285714
915,VRTX,11.038461538461538,0.1887550200803211,0.3013100436681222
916,VSCO,inf,inf,-1.1283185840707963
917,VTGN,1.5,-0.7,-0.2857142857142857
918,VTNR,1.5789473684210529,-9.0,
919,VTVT,3.0,0.25,-4.333333333333334
920,VXRT,0.7692307692307693,0.4285714285714285,0.2142857142857142
921,WCC,1.811056105610561,7.492424242424242,6.430083275503123
922,WDAY,1.157894736842105,-0.0689655172413791,-2.7
923,WELL,2.333333333333333,-0.1764705882352941,-0.6666666666666666
924,WEYS,1.1025641025641022,1.5288461538461535,-0.4044871794871796
925,WH,1.8772391991570072,-2.057692307692308,-2.3706896551724137
926,WHD,1.4444444444444446,0.7894736842105264,2.125
927,WHLR,1.00531914893617,-1.1111111111111118,-2.815656565656566
928,WIRE,1.6071428571428572,3.948717948717949,6.12028657616893
929,WK,1.8947368421052635,1.3333333333333333,0.6875000000000001
930,WLK,1.3756552125800816,3.4208924949290065,7.073180076628352
931,WMS,1.5517241379310347,1.5714285714285718,0.3870967741935484
932,WNC,1.9583333333333333,-1.4999999999999996,-1.928571428571428
933,WOOF,2.0,-3.75,9.0
934,WRBY,4.400000000000001,-inf,-inf
935,WRE,1.875,1.5357142857142856,-19.214285714285715
936,WSC,3.0,10.0,-0.2978723404255318
937,WSR,1.7083333333333337,1.690476190476191,0.8571428571428569
938,WTRH,8.033333333333333,6.708333333333333,-0.5000000000000001
939,WULF,1.8,5.0,-1.0
940,WWW,1.8867924528301885,-0.7333333333333334,-0.9194312796208532
941,WYY,78.0,-1.6666666666666667,-1.063157894736842
942,X,3.798704977741805,5.833035714285715,-1.768985849056603
943,XAIR,1.161991584852735,1.0046113306982871,0.0393939393939393
944,XBIT,1.2352941176470589,1.0,6.0
945,XGN,1.0526315789473684,0.25,0.4814814814814814
946,XNET,inf,-0.2,-1.1428571428571428
947,XOM,2.8272727272727267,1.0,-1.4425531914893617
948,XPEV,1.1333333333333335,0.5625,-inf
949,XPL,2.0,-0.0,-0.0
950,XPO,1.5106564364876385,1.6455505279034688,-0.7182576459684893
951,XPOF,inf,-inf,-inf
952,YELP,1.2,-0.8750000000000001,0.0344827586206896
953,YOU,2.0,-inf,-inf
954,YRD,3.461538461538461,-2.0571428571428574,10.000000000000002
955,YVR,5.378571428571428,5.303448275862069,0.6034482758620687
956,ZEST,3.555555555555556,-1.3953488372093024,-13.0
957,ZIM,1.1330409356725146,inf,inf
