,ts_code,symbol,name,area,industry
0,600000.SH,600000,浦发银行,上海,银行
1,600004.SH,600004,白云机场,广东,机场
2,600006.SH,600006,东风汽车,湖北,汽车整车
3,600007.SH,600007,中国国贸,北京,园区开发
4,600008.SH,600008,首创环保,北京,环境保护
5,600009.SH,600009,上海机场,上海,机场
6,600010.SH,600010,包钢股份,内蒙,普钢
7,600011.SH,600011,华能国际,北京,火力发电
8,600012.SH,600012,皖通高速,安徽,路桥
9,600015.SH,600015,华夏银行,北京,银行
10,600016.SH,600016,民生银行,北京,银行
11,600017.SH,600017,日照港,山东,港口
12,600018.SH,600018,上港集团,上海,港口
13,600019.SH,600019,宝钢股份,上海,普钢
14,600020.SH,600020,中原高速,河南,路桥
15,600021.SH,600021,上海电力,上海,火力发电
16,600022.SH,600022,山东钢铁,山东,普钢
17,600023.SH,600023,浙能电力,浙江,火力发电
18,600025.SH,600025,华能水电,云南,水力发电
19,600026.SH,600026,中远海能,上海,水运
20,600027.SH,600027,华电国际,山东,火力发电
21,600028.SH,600028,中国石化,北京,石油加工
22,600029.SH,600029,南方航空,广东,空运
23,600030.SH,600030,中信证券,深圳,证券
24,600031.SH,600031,三一重工,北京,工程机械
25,600032.SH,600032,浙江新能,浙江,新型电力
26,600033.SH,600033,福建高速,福建,路桥
27,600035.SH,600035,楚天高速,湖北,路桥
28,600036.SH,600036,招商银行,深圳,银行
29,600037.SH,600037,歌华有线,北京,影视音像
30,600038.SH,600038,中直股份,黑龙江,航空
31,600039.SH,600039,四川路桥,四川,建筑工程
32,600048.SH,600048,保利发展,广东,全国地产
33,600050.SH,600050,中国联通,北京,电信运营
34,600051.SH,600051,宁波联合,浙江,综合类
35,600052.SH,600052,东望时代,浙江,影视音像
36,600053.SH,600053,九鼎投资,江西,多元金融
37,600054.SH,600054,黄山旅游,安徽,旅游景点
38,600055.SH,600055,万东医疗,北京,医疗保健
39,600056.SH,600056,中国医药,北京,医药商业
40,600057.SH,600057,厦门象屿,福建,仓储物流
41,600058.SH,600058,五矿发展,北京,商贸代理
42,600059.SH,600059,古越龙山,浙江,红黄酒
43,600060.SH,600060,海信视像,山东,家用电器
44,600061.SH,600061,国投资本,上海,证券
45,600062.SH,600062,华润双鹤,北京,化学制药
46,600063.SH,600063,皖维高新,安徽,化纤
47,600064.SH,600064,南京高科,江苏,园区开发
48,600066.SH,600066,宇通客车,河南,汽车整车
49,600067.SH,600067,冠城大通,福建,电气设备
50,600070.SH,600070,浙江富润,浙江,互联网
51,600071.SH,600071,凤凰光学,江西,元器件
52,600072.SH,600072,中船科技,上海,船舶
53,600073.SH,600073,上海梅林,上海,食品
54,600075.SH,600075,新疆天业,新疆,化工原料
55,600076.SH,600076,康欣新材,山东,其他建材
56,600077.SH,600077,宋都股份,浙江,全国地产
57,600078.SH,600078,*ST澄星,江苏,化工原料
58,600079.SH,600079,人福医药,湖北,化学制药
59,600080.SH,600080,金花股份,陕西,中成药
60,600081.SH,600081,东风科技,上海,汽车配件
61,600082.SH,600082,海泰发展,天津,园区开发
62,600083.SH,600083,*ST博信,江苏,综合类
63,600084.SH,600084,中葡股份,新疆,红黄酒
64,600085.SH,600085,同仁堂,北京,中成药
65,600088.SH,600088,中视传媒,上海,影视音像
66,600089.SH,600089,特变电工,新疆,电气设备
67,600094.SH,600094,大名城,上海,区域地产
68,600095.SH,600095,湘财股份,黑龙江,证券
69,600096.SH,600096,云天化,云南,农药化肥
70,600097.SH,600097,开创国际,上海,渔业
71,600098.SH,600098,广州发展,广东,火力发电
72,600099.SH,600099,林海股份,江苏,汽车整车
73,600100.SH,600100,同方股份,北京,IT设备
74,600101.SH,600101,明星电力,四川,水力发电
75,600103.SH,600103,青山纸业,福建,造纸
76,600104.SH,600104,上汽集团,上海,汽车整车
77,600105.SH,600105,永鼎股份,江苏,通信设备
78,600106.SH,600106,重庆路桥,重庆,路桥
79,600107.SH,600107,美尔雅,湖北,服饰
80,600108.SH,600108,亚盛集团,甘肃,种植业
81,600109.SH,600109,国金证券,四川,证券
82,600110.SH,600110,诺德股份,吉林,铜
83,600111.SH,600111,北方稀土,内蒙,小金属
84,600112.SH,600112,*ST天成,贵州,电气设备
85,600113.SH,600113,浙江东日,浙江,区域地产
86,600114.SH,600114,东睦股份,浙江,机械基件
87,600115.SH,600115,中国东航,上海,空运
88,600116.SH,600116,三峡水利,重庆,水力发电
89,600117.SH,600117,西宁特钢,青海,特种钢
90,600118.SH,600118,中国卫星,北京,航空
91,600119.SH,600119,长江投资,上海,仓储物流
92,600120.SH,600120,浙江东方,浙江,多元金融
93,600121.SH,600121,郑州煤电,河南,煤炭开采
94,600122.SH,600122,ST宏图,江苏,其他商业
95,600123.SH,600123,兰花科创,山西,煤炭开采
96,600125.SH,600125,铁龙物流,辽宁,铁路
97,600126.SH,600126,杭钢股份,浙江,普钢
98,600127.SH,600127,金健米业,湖南,农业综合
99,600128.SH,600128,弘业股份,江苏,商贸代理
100,600129.SH,600129,太极集团,重庆,中成药
101,600130.SH,600130,波导股份,浙江,通信设备
102,600131.SH,600131,国网信通,四川,通信设备
103,600132.SH,600132,重庆啤酒,重庆,啤酒
104,600133.SH,600133,东湖高新,湖北,园区开发
105,600135.SH,600135,乐凯胶片,河北,化工原料
106,600136.SH,600136,ST明诚,湖北,影视音像
107,600137.SH,600137,浪莎股份,四川,服饰
108,600138.SH,600138,中青旅,北京,旅游服务
109,600139.SH,600139,*ST西源,四川,综合类
110,600141.SH,600141,兴发集团,湖北,农药化肥
111,600143.SH,600143,金发科技,广东,塑料
112,600148.SH,600148,长春一东,吉林,汽车配件
113,600149.SH,600149,廊坊发展,河北,综合类
114,600150.SH,600150,中国船舶,上海,船舶
115,600151.SH,600151,航天机电,上海,汽车配件
116,600152.SH,600152,维科技术,浙江,电气设备
117,600153.SH,600153,建发股份,福建,仓储物流
118,600155.SH,600155,华创阳安,北京,证券
119,600156.SH,600156,华升股份,湖南,纺织
120,600157.SH,600157,永泰能源,山西,火力发电
121,600158.SH,600158,中体产业,天津,文教休闲
122,600159.SH,600159,大龙地产,北京,区域地产
123,600160.SH,600160,巨化股份,浙江,化工原料
124,600161.SH,600161,天坛生物,北京,生物制药
125,600162.SH,600162,香江控股,深圳,全国地产
126,600163.SH,600163,中闽能源,福建,新型电力
127,600165.SH,600165,新日恒力,宁夏,化工原料
128,600166.SH,600166,福田汽车,北京,汽车整车
129,600167.SH,600167,联美控股,辽宁,供气供热
130,600168.SH,600168,武汉控股,湖北,水务
131,600169.SH,600169,太原重工,山西,工程机械
132,600170.SH,600170,上海建工,上海,建筑工程
133,600171.SH,600171,上海贝岭,上海,半导体
134,600172.SH,600172,黄河旋风,河南,矿物制品
135,600173.SH,600173,卧龙地产,浙江,全国地产
136,600176.SH,600176,中国巨石,浙江,玻璃
137,600177.SH,600177,雅戈尔,浙江,服饰
138,600178.SH,600178,东安动力,黑龙江,汽车配件
139,600179.SH,600179,安通控股,黑龙江,仓储物流
140,600180.SH,600180,瑞茂通,山东,仓储物流
141,600182.SH,600182,S*ST佳通,黑龙江,汽车配件
142,600183.SH,600183,生益科技,广东,元器件
143,600184.SH,600184,光电股份,湖北,专用机械
144,600185.SH,600185,格力地产,广东,区域地产
145,600186.SH,600186,莲花健康,河南,食品
146,600187.SH,600187,国中水务,黑龙江,水务
147,600188.SH,600188,兖矿能源,山东,煤炭开采
148,600189.SH,600189,泉阳泉,吉林,软饮料
149,600190.SH,600190,锦州港,辽宁,港口
150,600191.SH,600191,*ST华资,内蒙,食品
151,600192.SH,600192,长城电工,甘肃,电气设备
152,600193.SH,600193,创兴资源,上海,装修装饰
153,600195.SH,600195,中牧股份,北京,农业综合
154,600196.SH,600196,复星医药,上海,化学制药
155,600197.SH,600197,伊力特,新疆,白酒
156,600198.SH,600198,大唐电信,北京,通信设备
157,600199.SH,600199,金种子酒,安徽,白酒
158,600200.SH,600200,江苏吴中,江苏,化学制药
159,600201.SH,600201,生物股份,内蒙,农业综合
160,600202.SH,600202,哈空调,黑龙江,专用机械
161,600203.SH,600203,福日电子,福建,元器件
162,600206.SH,600206,有研新材,北京,半导体
163,600207.SH,600207,安彩高科,河南,供气供热
164,600208.SH,600208,新湖中宝,浙江,全国地产
165,600210.SH,600210,紫江企业,上海,广告包装
166,600211.SH,600211,西藏药业,西藏,中成药
167,600212.SH,600212,绿能慧充,山东,综合类
168,600213.SH,600213,亚星客车,江苏,汽车整车
169,600215.SH,600215,派斯林,吉林,专用机械
170,600216.SH,600216,浙江医药,浙江,化学制药
171,600217.SH,600217,中再资环,陕西,环境保护
172,600218.SH,600218,全柴动力,安徽,农用机械
173,600219.SH,600219,南山铝业,山东,铝
174,600220.SH,600220,江苏阳光,江苏,纺织
175,600221.SH,600221,ST海航,海南,空运
176,600222.SH,600222,太龙药业,河南,中成药
177,600223.SH,600223,鲁商发展,山东,区域地产
178,600225.SH,600225,天津松江,天津,区域地产
179,600226.SH,600226,ST瀚叶,浙江,互联网
180,600227.SH,600227,圣济堂,贵州,农药化肥
181,600228.SH,600228,返利科技,江西,互联网
182,600229.SH,600229,城市传媒,山东,出版业
183,600230.SH,600230,沧州大化,河北,化工原料
184,600231.SH,600231,凌钢股份,辽宁,普钢
185,600232.SH,600232,金鹰股份,浙江,纺织
186,600233.SH,600233,圆通速递,辽宁,仓储物流
187,600234.SH,600234,科新发展,山西,综合类
188,600235.SH,600235,民丰特纸,浙江,造纸
189,600236.SH,600236,桂冠电力,广西,水力发电
190,600237.SH,600237,铜峰电子,安徽,元器件
191,600238.SH,600238,海南椰岛,海南,红黄酒
192,600239.SH,600239,ST云城,云南,区域地产
193,600241.SH,600241,ST时万,辽宁,电气设备
194,600242.SH,600242,*ST中昌,广东,软件服务
195,600243.SH,600243,青海华鼎,青海,机床制造
196,600246.SH,600246,万通发展,北京,区域地产
197,600248.SH,600248,陕西建工,陕西,建筑工程
198,600249.SH,600249,两面针,广西,日用化工
199,600250.SH,600250,南纺股份,江苏,商贸代理
200,600251.SH,600251,冠农股份,新疆,农业综合
201,600252.SH,600252,中恒集团,广西,中成药
202,600255.SH,600255,鑫科材料,安徽,小金属
203,600256.SH,600256,广汇能源,新疆,石油开采
204,600257.SH,600257,大湖股份,湖南,渔业
205,600258.SH,600258,首旅酒店,北京,酒店餐饮
206,600259.SH,600259,广晟有色,海南,小金属
207,600260.SH,600260,*ST凯乐,湖北,通信设备
208,600261.SH,600261,阳光照明,浙江,家用电器
209,600262.SH,600262,北方股份,内蒙,专用机械
210,600265.SH,600265,*ST景谷,云南,林业
211,600266.SH,600266,城建发展,北京,区域地产
212,600267.SH,600267,海正药业,浙江,化学制药
213,600268.SH,600268,国电南自,江苏,电气设备
214,600269.SH,600269,赣粤高速,江西,路桥
215,600271.SH,600271,航天信息,北京,IT设备
216,600272.SH,600272,开开实业,上海,医药商业
217,600273.SH,600273,嘉化能源,浙江,化工原料
218,600276.SH,600276,恒瑞医药,江苏,化学制药
219,600277.SH,600277,亿利洁能,内蒙,化工原料
220,600278.SH,600278,东方创业,上海,商贸代理
221,600279.SH,600279,重庆港,重庆,港口
222,600280.SH,600280,中央商场,江苏,百货
223,600281.SH,600281,华阳新材,山西,小金属
224,600282.SH,600282,南钢股份,江苏,普钢
225,600283.SH,600283,钱江水利,浙江,水务
226,600284.SH,600284,浦东建设,上海,建筑工程
227,600285.SH,600285,羚锐制药,河南,中成药
228,600287.SH,600287,江苏舜天,江苏,商贸代理
229,600288.SH,600288,大恒科技,北京,元器件
230,600289.SH,600289,ST信通,黑龙江,软件服务
231,600290.SH,600290,ST华仪,浙江,电气设备
232,600292.SH,600292,远达环保,重庆,环境保护
233,600293.SH,600293,三峡新材,湖北,玻璃
234,600295.SH,600295,鄂尔多斯,内蒙,特种钢
235,600297.SH,600297,广汇汽车,辽宁,汽车服务
236,600298.SH,600298,安琪酵母,湖北,食品
237,600299.SH,600299,安迪苏,北京,化学制药
238,600300.SH,600300,维维股份,江苏,软饮料
239,600301.SH,600301,南化股份,广西,商贸代理
240,600302.SH,600302,标准股份,陕西,纺织机械
241,600303.SH,600303,ST曙光,辽宁,汽车整车
242,600305.SH,600305,恒顺醋业,江苏,食品
243,600306.SH,600306,ST商城,辽宁,百货
244,600307.SH,600307,酒钢宏兴,甘肃,普钢
245,600308.SH,600308,华泰股份,山东,造纸
246,600309.SH,600309,万华化学,山东,化工原料
247,600310.SH,600310,桂东电力,广西,水力发电
248,600311.SH,600311,*ST荣华,甘肃,黄金
249,600312.SH,600312,平高电气,河南,电气设备
250,600313.SH,600313,农发种业,北京,种植业
251,600315.SH,600315,上海家化,上海,日用化工
252,600316.SH,600316,洪都航空,江西,航空
253,600318.SH,600318,新力金融,安徽,多元金融
254,600319.SH,600319,亚星化学,山东,化工原料
255,600320.SH,600320,振华重工,上海,工程机械
256,600321.SH,600321,正源股份,四川,其他建材
257,600322.SH,600322,天房发展,天津,区域地产
258,600323.SH,600323,瀚蓝环境,广东,环境保护
259,600325.SH,600325,华发股份,广东,区域地产
260,600326.SH,600326,西藏天路,西藏,水泥
261,600327.SH,600327,大东方,江苏,医疗保健
262,600328.SH,600328,中盐化工,内蒙,化工原料
263,600329.SH,600329,达仁堂,天津,中成药
264,600330.SH,600330,天通股份,浙江,元器件
265,600331.SH,600331,宏达股份,四川,铅锌
266,600332.SH,600332,白云山,广东,中成药
267,600333.SH,600333,长春燃气,吉林,供气供热
268,600335.SH,600335,国机汽车,天津,汽车配件
269,600336.SH,600336,澳柯玛,山东,家用电器
270,600337.SH,600337,美克家居,江西,家居用品
271,600338.SH,600338,西藏珠峰,西藏,铅锌
272,600339.SH,600339,中油工程,新疆,石油加工
273,600340.SH,600340,华夏幸福,河北,区域地产
274,600343.SH,600343,航天动力,陕西,航空
275,600345.SH,600345,长江通信,湖北,通信设备
276,600346.SH,600346,恒力石化,辽宁,石油加工
277,600348.SH,600348,华阳股份,山西,煤炭开采
278,600350.SH,600350,山东高速,山东,路桥
279,600351.SH,600351,亚宝药业,山西,中成药
280,600352.SH,600352,浙江龙盛,浙江,染料涂料
281,600353.SH,600353,旭光电子,四川,元器件
282,600354.SH,600354,敦煌种业,甘肃,种植业
283,600355.SH,600355,精伦电子,湖北,元器件
284,600356.SH,600356,恒丰纸业,黑龙江,造纸
285,600358.SH,600358,国旅联合,江苏,旅游服务
286,600359.SH,600359,新农开发,新疆,农业综合
287,600360.SH,600360,华微电子,吉林,半导体
288,600361.SH,600361,华联综超,北京,超市连锁
289,600362.SH,600362,江西铜业,江西,铜
290,600363.SH,600363,联创光电,江西,元器件
291,600365.SH,600365,ST通葡,吉林,红黄酒
292,600366.SH,600366,宁波韵升,浙江,矿物制品
293,600367.SH,600367,红星发展,贵州,化工原料
294,600368.SH,600368,五洲交通,广西,路桥
295,600369.SH,600369,西南证券,重庆,证券
296,600370.SH,600370,三房巷,江苏,化工原料
297,600371.SH,600371,万向德农,黑龙江,种植业
298,600372.SH,600372,中航电子,北京,航空
299,600373.SH,600373,中文传媒,江西,出版业
300,600375.SH,600375,汉马科技,安徽,汽车整车
301,600376.SH,600376,首开股份,北京,区域地产
302,600377.SH,600377,宁沪高速,江苏,路桥
303,600378.SH,600378,昊华科技,四川,化工原料
304,600379.SH,600379,宝光股份,陕西,电气设备
305,600380.SH,600380,健康元,深圳,化学制药
306,600381.SH,600381,青海春天,青海,医疗保健
307,600382.SH,600382,ST广珠,广东,普钢
308,600383.SH,600383,金地集团,深圳,全国地产
309,600386.SH,600386,北巴传媒,北京,汽车服务
310,600387.SH,600387,ST海越,浙江,石油贸易
311,600388.SH,600388,ST龙净,福建,环境保护
312,600389.SH,600389,江山股份,江苏,农药化肥
313,600390.SH,600390,五矿资本,湖南,多元金融
314,600391.SH,600391,航发科技,四川,航空
315,600392.SH,600392,盛和资源,四川,小金属
316,600393.SH,600393,粤泰股份,广东,全国地产
317,600395.SH,600395,盘江股份,贵州,煤炭开采
318,600396.SH,600396,金山股份,辽宁,火力发电
319,600397.SH,600397,安源煤业,江西,煤炭开采
320,600398.SH,600398,海澜之家,江苏,服饰
321,600399.SH,600399,抚顺特钢,辽宁,特种钢
322,600400.SH,600400,红豆股份,江苏,服饰
323,600403.SH,600403,大有能源,河南,煤炭开采
324,600405.SH,600405,动力源,北京,电气设备
325,600406.SH,600406,国电南瑞,江苏,电气设备
326,600408.SH,600408,安泰集团,山西,焦炭加工
327,600409.SH,600409,三友化工,河北,化纤
328,600410.SH,600410,华胜天成,北京,软件服务
329,600415.SH,600415,小商品城,浙江,商品城
330,600416.SH,600416,湘电股份,湖南,电气设备
331,600418.SH,600418,江淮汽车,安徽,汽车整车
332,600419.SH,600419,天润乳业,新疆,乳制品
333,600420.SH,600420,国药现代,上海,化学制药
334,600421.SH,600421,华嵘控股,湖北,专用机械
335,600422.SH,600422,昆药集团,云南,中成药
336,600423.SH,600423,柳化股份,广西,农药化肥
337,600425.SH,600425,青松建化,新疆,水泥
338,600426.SH,600426,华鲁恒升,山东,农药化肥
339,600428.SH,600428,中远海特,广东,水运
340,600429.SH,600429,三元股份,北京,乳制品
341,600433.SH,600433,冠豪高新,广东,造纸
342,600435.SH,600435,北方导航,北京,专用机械
343,600436.SH,600436,片仔癀,福建,中成药
344,600438.SH,600438,通威股份,四川,电气设备
345,600439.SH,600439,瑞贝卡,河南,服饰
346,600444.SH,600444,国机通用,安徽,专用机械
347,600446.SH,600446,金证股份,深圳,软件服务
348,600448.SH,600448,华纺股份,山东,纺织
349,600449.SH,600449,宁夏建材,宁夏,水泥
350,600452.SH,600452,涪陵电力,重庆,水力发电
351,600455.SH,600455,博通股份,陕西,文教休闲
352,600456.SH,600456,宝钛股份,陕西,小金属
353,600458.SH,600458,时代新材,湖南,塑料
354,600459.SH,600459,贵研铂业,云南,小金属
355,600460.SH,600460,士兰微,浙江,半导体
356,600461.SH,600461,洪城环境,江西,水务
357,600462.SH,600462,ST九有,湖北,广告包装
358,600463.SH,600463,空港股份,北京,园区开发
359,600466.SH,600466,蓝光发展,四川,区域地产
360,600467.SH,600467,好当家,山东,渔业
361,600468.SH,600468,百利电气,天津,电气设备
362,600469.SH,600469,风神股份,河南,汽车配件
363,600470.SH,600470,六国化工,安徽,农药化肥
364,600475.SH,600475,华光环能,江苏,环境保护
365,600476.SH,600476,湘邮科技,湖南,软件服务
366,600477.SH,600477,杭萧钢构,浙江,钢加工
367,600478.SH,600478,科力远,湖南,元器件
368,600479.SH,600479,千金药业,湖南,中成药
369,600480.SH,600480,凌云股份,河北,汽车配件
370,600481.SH,600481,双良节能,江苏,机械基件
371,600482.SH,600482,中国动力,河北,船舶
372,600483.SH,600483,福能股份,福建,火力发电
373,600486.SH,600486,扬农化工,江苏,农药化肥
374,600487.SH,600487,亨通光电,江苏,通信设备
375,600488.SH,600488,天药股份,天津,化学制药
376,600489.SH,600489,中金黄金,北京,黄金
377,600490.SH,600490,鹏欣资源,上海,铜
378,600491.SH,600491,龙元建设,浙江,建筑工程
379,600493.SH,600493,凤竹纺织,福建,纺织
380,600495.SH,600495,晋西车轴,山西,运输设备
381,600496.SH,600496,精工钢构,安徽,钢加工
382,600497.SH,600497,驰宏锌锗,云南,铅锌
383,600498.SH,600498,烽火通信,湖北,通信设备
384,600499.SH,600499,科达制造,广东,专用机械
385,600500.SH,600500,中化国际,上海,塑料
386,600501.SH,600501,航天晨光,江苏,汽车配件
387,600502.SH,600502,安徽建工,安徽,建筑工程
388,600503.SH,600503,华丽家族,上海,区域地产
389,600505.SH,600505,西昌电力,四川,水力发电
390,600506.SH,600506,香梨股份,新疆,化工原料
391,600507.SH,600507,方大特钢,江西,特种钢
392,600508.SH,600508,上海能源,上海,煤炭开采
393,600509.SH,600509,天富能源,新疆,火力发电
394,600510.SH,600510,黑牡丹,江苏,全国地产
395,600511.SH,600511,国药股份,北京,医药商业
396,600512.SH,600512,腾达建设,浙江,建筑工程
397,600513.SH,600513,联环药业,江苏,化学制药
398,600515.SH,600515,ST基础,海南,机场
399,600516.SH,600516,方大炭素,甘肃,矿物制品
400,600517.SH,600517,国网英大,上海,多元金融
401,600518.SH,600518,ST康美,广东,中成药
402,600519.SH,600519,贵州茅台,贵州,白酒
403,600520.SH,600520,文一科技,安徽,机械基件
404,600521.SH,600521,华海药业,浙江,化学制药
405,600522.SH,600522,中天科技,江苏,通信设备
406,600523.SH,600523,贵航股份,贵州,汽车配件
407,600525.SH,600525,长园集团,深圳,电气设备
408,600526.SH,600526,菲达环保,浙江,环境保护
409,600527.SH,600527,江南高纤,江苏,化纤
410,600528.SH,600528,中铁工业,北京,运输设备
411,600529.SH,600529,山东药玻,山东,医疗保健
412,600530.SH,600530,交大昂立,上海,医疗保健
413,600531.SH,600531,豫光金铅,河南,铅锌
414,600532.SH,600532,*ST未来,上海,医疗保健
415,600533.SH,600533,栖霞建设,江苏,区域地产
416,600535.SH,600535,天士力,天津,中成药
417,600536.SH,600536,中国软件,北京,软件服务
418,600537.SH,600537,亿晶光电,浙江,电气设备
419,600538.SH,600538,国发股份,广西,医药商业
420,600539.SH,600539,狮头股份,山西,互联网
421,600540.SH,600540,新赛股份,新疆,种植业
422,600543.SH,600543,莫高股份,甘肃,红黄酒
423,600545.SH,600545,卓郎智能,新疆,纺织机械
424,600546.SH,600546,山煤国际,山西,煤炭开采
425,600547.SH,600547,山东黄金,山东,黄金
426,600548.SH,600548,深高速,深圳,路桥
427,600549.SH,600549,厦门钨业,福建,小金属
428,600550.SH,600550,保变电气,河北,电气设备
429,600551.SH,600551,时代出版,安徽,出版业
430,600552.SH,600552,凯盛科技,安徽,玻璃
431,600555.SH,600555,退海创,,
432,600556.SH,600556,天下秀,广西,互联网
433,600557.SH,600557,康缘药业,江苏,中成药
434,600558.SH,600558,大西洋,四川,钢加工
435,600559.SH,600559,老白干酒,河北,白酒
436,600560.SH,600560,金自天正,北京,电气设备
437,600561.SH,600561,江西长运,江西,公共交通
438,600562.SH,600562,国睿科技,江苏,通信设备
439,600563.SH,600563,法拉电子,福建,元器件
440,600565.SH,600565,迪马股份,重庆,全国地产
441,600566.SH,600566,济川药业,湖北,中成药
442,600567.SH,600567,山鹰国际,安徽,造纸
443,600568.SH,600568,ST中珠,湖北,区域地产
444,600569.SH,600569,安阳钢铁,河南,普钢
445,600570.SH,600570,恒生电子,浙江,软件服务
446,600571.SH,600571,信雅达,浙江,软件服务
447,600572.SH,600572,康恩贝,浙江,中成药
448,600573.SH,600573,惠泉啤酒,福建,啤酒
449,600575.SH,600575,淮河能源,安徽,铁路
450,600576.SH,600576,祥源文化,浙江,影视音像
451,600577.SH,600577,精达股份,安徽,电气设备
452,600578.SH,600578,京能电力,北京,火力发电
453,600579.SH,600579,克劳斯,山东,化工机械
454,600580.SH,600580,卧龙电驱,浙江,电气设备
455,600581.SH,600581,八一钢铁,新疆,普钢
456,600582.SH,600582,天地科技,北京,工程机械
457,600583.SH,600583,海油工程,天津,石油开采
458,600584.SH,600584,长电科技,江苏,半导体
459,600585.SH,600585,海螺水泥,安徽,水泥
460,600586.SH,600586,金晶科技,山东,玻璃
461,600587.SH,600587,新华医疗,山东,医疗保健
462,600588.SH,600588,用友网络,北京,软件服务
463,600589.SH,600589,ST榕泰,广东,塑料
464,600590.SH,600590,泰豪科技,江西,电气设备
465,600592.SH,600592,龙溪股份,福建,机械基件
466,600593.SH,600593,大连圣亚,辽宁,旅游服务
467,600594.SH,600594,益佰制药,贵州,中成药
468,600595.SH,600595,中孚实业,河南,铝
469,600596.SH,600596,新安股份,浙江,化工原料
470,600597.SH,600597,光明乳业,上海,乳制品
471,600598.SH,600598,北大荒,黑龙江,种植业
472,600599.SH,600599,ST熊猫,湖南,化工原料
473,600600.SH,600600,青岛啤酒,山东,啤酒
474,600601.SH,600601,*ST方科,上海,元器件
475,600602.SH,600602,云赛智联,上海,软件服务
476,600603.SH,600603,广汇物流,四川,区域地产
477,600604.SH,600604,市北高新,上海,园区开发
478,600605.SH,600605,汇通能源,上海,房产服务
479,600606.SH,600606,绿地控股,上海,建筑工程
480,600608.SH,600608,ST沪科,上海,商贸代理
481,600609.SH,600609,金杯汽车,辽宁,汽车配件
482,600610.SH,600610,中毅达,贵州,化工原料
483,600611.SH,600611,大众交通,上海,公共交通
484,600612.SH,600612,老凤祥,上海,服饰
485,600613.SH,600613,神奇制药,上海,中成药
486,600615.SH,600615,*ST丰华,上海,小金属
487,600616.SH,600616,金枫酒业,上海,红黄酒
488,600617.SH,600617,国新能源,山西,供气供热
489,600618.SH,600618,氯碱化工,上海,化工原料
490,600619.SH,600619,海立股份,上海,家用电器
491,600620.SH,600620,天宸股份,上海,综合类
492,600621.SH,600621,华鑫股份,上海,证券
493,600622.SH,600622,光大嘉宝,上海,区域地产
494,600623.SH,600623,华谊集团,上海,化工原料
495,600624.SH,600624,复旦复华,上海,化学制药
496,600626.SH,600626,申达股份,上海,汽车配件
497,600628.SH,600628,新世界,上海,百货
498,600629.SH,600629,华建集团,上海,建筑工程
499,600630.SH,600630,龙头股份,上海,纺织
500,600633.SH,600633,浙数文化,浙江,互联网
501,600635.SH,600635,大众公用,上海,供气供热
502,600636.SH,600636,国新文化,上海,文教休闲
503,600637.SH,600637,东方明珠,上海,影视音像
504,600638.SH,600638,新黄浦,上海,区域地产
505,600639.SH,600639,浦东金桥,上海,园区开发
506,600640.SH,600640,新国脉,上海,影视音像
507,600641.SH,600641,万业企业,上海,区域地产
508,600642.SH,600642,申能股份,上海,火力发电
509,600643.SH,600643,爱建集团,上海,多元金融
510,600644.SH,600644,乐山电力,四川,水力发电
511,600645.SH,600645,中源协和,天津,生物制药
512,600647.SH,600647,同达创业,上海,综合类
513,600648.SH,600648,外高桥,上海,园区开发
514,600649.SH,600649,城投控股,上海,区域地产
515,600650.SH,600650,锦江在线,上海,公共交通
516,600651.SH,600651,飞乐音响,上海,电器仪表
517,600653.SH,600653,申华控股,辽宁,汽车服务
518,600654.SH,600654,*ST中安,湖北,软件服务
519,600655.SH,600655,豫园股份,上海,百货
520,600657.SH,600657,信达地产,北京,全国地产
521,600658.SH,600658,电子城,北京,园区开发
522,600660.SH,600660,福耀玻璃,福建,汽车配件
523,600661.SH,600661,昂立教育,上海,文教休闲
524,600662.SH,600662,外服控股,上海,文教休闲
525,600663.SH,600663,陆家嘴,上海,园区开发
526,600664.SH,600664,哈药股份,黑龙江,化学制药
527,600665.SH,600665,天地源,陕西,全国地产
528,600666.SH,600666,*ST瑞德,黑龙江,元器件
529,600667.SH,600667,太极实业,江苏,半导体
530,600668.SH,600668,尖峰集团,浙江,水泥
531,600671.SH,600671,ST目药,浙江,中成药
532,600673.SH,600673,东阳光,广东,铝
533,600674.SH,600674,川投能源,四川,水力发电
534,600675.SH,600675,中华企业,上海,区域地产
535,600676.SH,600676,交运股份,上海,汽车配件
536,600678.SH,600678,四川金顶,四川,水泥
537,600679.SH,600679,上海凤凰,上海,文教休闲
538,600681.SH,600681,百川能源,湖北,供气供热
539,600682.SH,600682,南京新百,江苏,生物制药
540,600683.SH,600683,京投发展,浙江,区域地产
541,600684.SH,600684,珠江股份,广东,全国地产
542,600685.SH,600685,中船防务,广东,船舶
543,600686.SH,600686,金龙汽车,福建,汽车整车
544,600688.SH,600688,上海石化,上海,石油加工
545,600689.SH,600689,上海三毛,上海,纺织
546,600690.SH,600690,海尔智家,山东,家用电器
547,600691.SH,600691,阳煤化工,山西,农药化肥
548,600692.SH,600692,亚通股份,上海,房产服务
549,600693.SH,600693,东百集团,福建,百货
550,600694.SH,600694,大商股份,辽宁,百货
551,600696.SH,600696,岩石股份,上海,白酒
552,600697.SH,600697,欧亚集团,吉林,百货
553,600698.SH,600698,湖南天雁,湖南,汽车配件
554,600699.SH,600699,均胜电子,浙江,汽车配件
