,ts_code,symbol,name,area,industry
1060,002593.SZ,002593,日上集团,福建,钢加工
1061,002594.SZ,002594,比亚迪,深圳,汽车整车
1062,002595.SZ,002595,豪迈科技,山东,专用机械
1063,002596.SZ,002596,海南瑞泽,海南,其他建材
1064,002597.SZ,002597,金禾实业,安徽,食品
1065,002598.SZ,002598,山东章鼓,山东,机械基件
1066,002599.SZ,002599,盛通股份,北京,广告包装
1067,002600.SZ,002600,领益智造,广东,元器件
1068,002601.SZ,002601,龙佰集团,河南,化工原料
1069,002602.SZ,002602,世纪华通,浙江,互联网
1070,002603.SZ,002603,以岭药业,河北,中成药
1071,002605.SZ,002605,姚记科技,上海,互联网
1072,002606.SZ,002606,大连电瓷,辽宁,电气设备
1073,002607.SZ,002607,中公教育,安徽,文教休闲
1074,002608.SZ,002608,江苏国信,江苏,火力发电
1075,002609.SZ,002609,捷顺科技,深圳,软件服务
1076,002610.SZ,002610,爱康科技,江苏,电气设备
1077,002611.SZ,002611,东方精工,广东,轻工机械
1078,002612.SZ,002612,朗姿股份,北京,服饰
1079,002613.SZ,002613,北玻股份,河南,专用机械
1080,002614.SZ,002614,奥佳华,福建,家用电器
1081,002615.SZ,002615,哈尔斯,浙江,家居用品
1082,002616.SZ,002616,长青集团,广东,环境保护
1083,002617.SZ,002617,露笑科技,浙江,电气设备
1084,002620.SZ,002620,瑞和股份,深圳,装修装饰
1085,002621.SZ,002621,美吉姆,辽宁,文教休闲
1086,002622.SZ,002622,融钰集团,吉林,电气设备
1087,002623.SZ,002623,亚玛顿,江苏,玻璃
1088,002624.SZ,002624,完美世界,浙江,影视音像
1089,002625.SZ,002625,光启技术,深圳,航空
1090,002626.SZ,002626,金达威,福建,医疗保健
1091,002627.SZ,002627,三峡旅游,湖北,公共交通
1092,002628.SZ,002628,成都路桥,四川,建筑工程
1093,002629.SZ,002629,仁智股份,浙江,石油开采
1094,002630.SZ,002630,华西能源,四川,专用机械
1095,002631.SZ,002631,德尔未来,江苏,家居用品
1096,002632.SZ,002632,道明光学,浙江,化工原料
1097,002633.SZ,002633,申科股份,浙江,机械基件
1098,002634.SZ,002634,棒杰股份,浙江,服饰
1099,002635.SZ,002635,安洁科技,江苏,元器件
1100,002636.SZ,002636,金安国纪,上海,元器件
1101,002637.SZ,002637,赞宇科技,浙江,日用化工
1102,002638.SZ,002638,勤上股份,广东,文教休闲
1103,002639.SZ,002639,雪人股份,福建,专用机械
1104,002640.SZ,002640,*ST跨境,山西,互联网
1105,002641.SZ,002641,公元股份,浙江,塑料
1106,002642.SZ,002642,荣联科技,北京,软件服务
1107,002643.SZ,002643,万润股份,山东,化工原料
1108,002644.SZ,002644,佛慈制药,甘肃,中成药
1109,002645.SZ,002645,华宏科技,江苏,专用机械
1110,002646.SZ,002646,天佑德酒,青海,白酒
1111,002647.SZ,002647,仁东控股,浙江,多元金融
1112,002648.SZ,002648,卫星化学,浙江,化工原料
1113,002649.SZ,002649,博彦科技,北京,软件服务
1114,002650.SZ,002650,加加食品,湖南,食品
1115,002651.SZ,002651,利君股份,四川,专用机械
1116,002652.SZ,002652,扬子新材,江苏,其他建材
1117,002653.SZ,002653,海思科,西藏,化学制药
1118,002654.SZ,002654,万润科技,深圳,互联网
1119,002655.SZ,002655,共达电声,山东,元器件
1120,002656.SZ,002656,ST摩登,广东,服饰
1121,002657.SZ,002657,中科金财,北京,软件服务
1122,002658.SZ,002658,雪迪龙,北京,环境保护
1123,002659.SZ,002659,凯文教育,北京,文教休闲
1124,002660.SZ,002660,茂硕电源,深圳,电气设备
1125,002661.SZ,002661,克明食品,湖南,食品
1126,002662.SZ,002662,京威股份,北京,汽车配件
1127,002663.SZ,002663,普邦股份,广东,建筑工程
1128,002664.SZ,002664,长鹰信质,浙江,汽车配件
1129,002665.SZ,002665,首航高科,甘肃,电气设备
1130,002666.SZ,002666,德联集团,广东,化工原料
1131,002667.SZ,002667,鞍重股份,辽宁,工程机械
1132,002668.SZ,002668,ST奥马,广东,家用电器
1133,002669.SZ,002669,康达新材,上海,化工原料
1134,002670.SZ,002670,国盛金控,广东,证券
1135,002671.SZ,002671,龙泉股份,山东,其他建材
1136,002672.SZ,002672,东江环保,深圳,环境保护
1137,002673.SZ,002673,西部证券,陕西,证券
1138,002674.SZ,002674,兴业科技,福建,纺织
1139,002675.SZ,002675,东诚药业,山东,化学制药
1140,002676.SZ,002676,顺威股份,广东,家用电器
1141,002677.SZ,002677,浙江美大,浙江,家用电器
1142,002678.SZ,002678,珠江钢琴,广东,文教休闲
1143,002679.SZ,002679,福建金森,福建,林业
1144,002681.SZ,002681,奋达科技,深圳,元器件
1145,002682.SZ,002682,龙洲股份,福建,仓储物流
1146,002683.SZ,002683,广东宏大,广东,化工原料
1147,002685.SZ,002685,华东重机,江苏,机床制造
1148,002686.SZ,002686,亿利达,浙江,专用机械
1149,002687.SZ,002687,乔治白,浙江,服饰
1150,002688.SZ,002688,金河生物,内蒙,农业综合
1151,002689.SZ,002689,远大智能,辽宁,运输设备
1152,002690.SZ,002690,美亚光电,安徽,专用机械
1153,002691.SZ,002691,冀凯股份,河北,专用机械
1154,002692.SZ,002692,ST远程,江苏,电气设备
1155,002693.SZ,002693,双成药业,海南,生物制药
1156,002694.SZ,002694,顾地科技,湖北,塑料
1157,002695.SZ,002695,煌上煌,江西,食品
1158,002696.SZ,002696,百洋股份,广西,饲料
1159,002697.SZ,002697,红旗连锁,四川,超市连锁
1160,002698.SZ,002698,博实股份,黑龙江,化工机械
1161,002699.SZ,002699,ST美盛,浙江,影视音像
1162,002700.SZ,002700,ST浩源,新疆,供气供热
1163,002701.SZ,002701,奥瑞金,北京,广告包装
1164,002702.SZ,002702,海欣食品,福建,食品
1165,002703.SZ,002703,浙江世宝,浙江,汽车配件
1166,002705.SZ,002705,新宝股份,广东,家用电器
1167,002706.SZ,002706,良信股份,上海,电气设备
1168,002707.SZ,002707,众信旅游,北京,旅游服务
1169,002708.SZ,002708,光洋股份,江苏,汽车配件
1170,002709.SZ,002709,天赐材料,广东,化工原料
1171,002712.SZ,002712,思美传媒,浙江,广告包装
1172,002713.SZ,002713,东易日盛,北京,装修装饰
1173,002714.SZ,002714,牧原股份,河南,农业综合
1174,002715.SZ,002715,登云股份,广东,汽车配件
1175,002716.SZ,002716,金贵银业,湖南,小金属
1176,002717.SZ,002717,岭南股份,广东,环境保护
1177,002718.SZ,002718,友邦吊顶,浙江,家居用品
1178,002719.SZ,002719,麦趣尔,新疆,乳制品
1179,002721.SZ,002721,金一文化,北京,服饰
1180,002722.SZ,002722,物产金轮,江苏,纺织机械
1181,002723.SZ,002723,金莱特,广东,家用电器
1182,002724.SZ,002724,海洋王,深圳,半导体
1183,002725.SZ,002725,跃岭股份,浙江,汽车配件
1184,002726.SZ,002726,龙大美食,山东,食品
1185,002727.SZ,002727,一心堂,云南,医药商业
1186,002728.SZ,002728,特一药业,广东,中成药
1187,002729.SZ,002729,好利科技,福建,元器件
1188,002730.SZ,002730,电光科技,浙江,专用机械
1189,002731.SZ,002731,萃华珠宝,辽宁,服饰
1190,002732.SZ,002732,燕塘乳业,广东,乳制品
1191,002733.SZ,002733,雄韬股份,深圳,电气设备
1192,002734.SZ,002734,利民股份,江苏,农药化肥
1193,002735.SZ,002735,王子新材,深圳,塑料
1194,002736.SZ,002736,国信证券,深圳,证券
1195,002737.SZ,002737,葵花药业,黑龙江,中成药
1196,002738.SZ,002738,中矿资源,北京,小金属
1197,002739.SZ,002739,万达电影,北京,影视音像
1198,002740.SZ,002740,ST爱迪尔,福建,服饰
1199,002741.SZ,002741,光华科技,广东,化工原料
1200,002742.SZ,002742,三圣股份,重庆,其他建材
1201,002743.SZ,002743,富煌钢构,安徽,钢加工
1202,002745.SZ,002745,木林森,广东,电气设备
1203,002746.SZ,002746,仙坛股份,山东,食品
1204,002747.SZ,002747,埃斯顿,江苏,机械基件
1205,002748.SZ,002748,世龙实业,江西,化工原料
1206,002749.SZ,002749,国光股份,四川,农药化肥
1207,002750.SZ,002750,龙津药业,云南,中成药
1208,002751.SZ,002751,*ST易尚,深圳,家居用品
1209,002752.SZ,002752,昇兴股份,福建,广告包装
1210,002753.SZ,002753,永东股份,山西,化工原料
1211,002755.SZ,002755,奥赛康,北京,化学制药
1212,002756.SZ,002756,永兴材料,浙江,特种钢
1213,002757.SZ,002757,南兴股份,广东,专用机械
1214,002758.SZ,002758,浙农股份,浙江,汽车服务
1215,002759.SZ,002759,天际股份,广东,家用电器
1216,002760.SZ,002760,凤形股份,江西,机械基件
1217,002761.SZ,002761,浙江建投,浙江,建筑工程
1218,002762.SZ,002762,金发拉比,广东,服饰
1219,002763.SZ,002763,汇洁股份,深圳,服饰
1220,002765.SZ,002765,蓝黛科技,重庆,元器件
1221,002766.SZ,002766,索菱股份,深圳,汽车配件
1222,002767.SZ,002767,先锋电子,浙江,电器仪表
1223,002768.SZ,002768,国恩股份,山东,塑料
1224,002769.SZ,002769,普路通,深圳,仓储物流
1225,002771.SZ,002771,真视通,北京,软件服务
1226,002772.SZ,002772,众兴菌业,甘肃,种植业
1227,002773.SZ,002773,康弘药业,四川,化学制药
1228,002774.SZ,002774,快意电梯,广东,运输设备
1229,002775.SZ,002775,文科园林,深圳,建筑工程
1230,002776.SZ,002776,ST柏龙,广东,服饰
1231,002777.SZ,002777,久远银海,四川,软件服务
1232,002778.SZ,002778,中晟高科,江苏,石油加工
1233,002779.SZ,002779,中坚科技,浙江,农用机械
1234,002780.SZ,002780,三夫户外,北京,服饰
1235,002781.SZ,002781,*ST奇信,江西,装修装饰
1236,002782.SZ,002782,可立克,深圳,电气设备
1237,002783.SZ,002783,凯龙股份,湖北,化工原料
1238,002785.SZ,002785,万里石,福建,其他建材
1239,002786.SZ,002786,银宝山新,深圳,专用机械
1240,002787.SZ,002787,华源控股,江苏,广告包装
1241,002788.SZ,002788,鹭燕医药,福建,医药商业
1242,002789.SZ,002789,建艺集团,深圳,装修装饰
1243,002790.SZ,002790,瑞尔特,福建,家居用品
1244,002791.SZ,002791,坚朗五金,广东,其他建材
1245,002792.SZ,002792,通宇通讯,广东,通信设备
1246,002793.SZ,002793,罗欣药业,浙江,化学制药
1247,002795.SZ,002795,永和智控,浙江,机械基件
1248,002796.SZ,002796,世嘉科技,江苏,通信设备
1249,002797.SZ,002797,第一创业,深圳,证券
1250,002798.SZ,002798,帝欧家居,四川,家居用品
1251,002799.SZ,002799,环球印务,陕西,广告包装
1252,002800.SZ,002800,天顺股份,新疆,仓储物流
1253,002801.SZ,002801,微光股份,浙江,电气设备
1254,002802.SZ,002802,洪汇新材,江苏,化工原料
1255,002803.SZ,002803,吉宏股份,福建,互联网
1256,002805.SZ,002805,丰元股份,山东,电气设备
1257,002806.SZ,002806,华锋股份,广东,铝
1258,002807.SZ,002807,江阴银行,江苏,银行
1259,002808.SZ,002808,恒久科技,江苏,元器件
1260,002809.SZ,002809,红墙股份,广东,化工原料
1261,002810.SZ,002810,山东赫达,山东,化工原料
1262,002811.SZ,002811,郑中设计,深圳,装修装饰
1263,002812.SZ,002812,恩捷股份,云南,电气设备
1264,002813.SZ,002813,路畅科技,深圳,汽车配件
1265,002815.SZ,002815,崇达技术,深圳,元器件
1266,002816.SZ,002816,和科达,深圳,专用机械
1267,002817.SZ,002817,黄山胶囊,安徽,化学制药
1268,002818.SZ,002818,富森美,四川,其他商业
1269,002819.SZ,002819,东方中科,北京,电器仪表
1270,002820.SZ,002820,桂发祥,天津,食品
1271,002821.SZ,002821,凯莱英,天津,生物制药
1272,002822.SZ,002822,中装建设,深圳,装修装饰
1273,002823.SZ,002823,凯中精密,深圳,机械基件
1274,002824.SZ,002824,和胜股份,广东,铝
1275,002825.SZ,002825,纳尔股份,上海,化工原料
1276,002826.SZ,002826,易明医药,西藏,化学制药
1277,002827.SZ,002827,高争民爆,西藏,化工原料
1278,002828.SZ,002828,贝肯能源,新疆,石油开采
1279,002829.SZ,002829,星网宇达,北京,航空
1280,002830.SZ,002830,名雕股份,深圳,装修装饰
1281,002831.SZ,002831,裕同科技,深圳,广告包装
1282,002832.SZ,002832,比音勒芬,广东,服饰
1283,002833.SZ,002833,弘亚数控,广东,专用机械
1284,002835.SZ,002835,同为股份,深圳,IT设备
1285,002836.SZ,002836,新宏泽,广东,广告包装
1286,002837.SZ,002837,英维克,深圳,专用机械
1287,002838.SZ,002838,道恩股份,山东,塑料
1288,002839.SZ,002839,张家港行,江苏,银行
1289,002840.SZ,002840,华统股份,浙江,食品
1290,002841.SZ,002841,视源股份,广东,元器件
1291,002842.SZ,002842,翔鹭钨业,广东,小金属
1292,002843.SZ,002843,泰嘉股份,湖南,钢加工
1293,002845.SZ,002845,同兴达,深圳,元器件
1294,002846.SZ,002846,英联股份,广东,广告包装
1295,002847.SZ,002847,盐津铺子,湖南,食品
1296,002848.SZ,002848,高斯贝尔,湖南,家用电器
1297,002849.SZ,002849,威星智能,浙江,电器仪表
1298,002850.SZ,002850,科达利,深圳,电气设备
1299,002851.SZ,002851,麦格米特,深圳,电气设备
1300,002852.SZ,002852,道道全,湖南,食品
1301,002853.SZ,002853,皮阿诺,广东,家居用品
1302,002855.SZ,002855,捷荣技术,广东,元器件
1303,002856.SZ,002856,美芝股份,深圳,装修装饰
1304,002857.SZ,002857,三晖电气,河南,电器仪表
1305,002858.SZ,002858,力盛体育,上海,文教休闲
1306,002859.SZ,002859,洁美科技,浙江,元器件
1307,002860.SZ,002860,星帅尔,浙江,家用电器
1308,002861.SZ,002861,瀛通通讯,湖北,通信设备
1309,002862.SZ,002862,实丰文化,广东,文教休闲
1310,002863.SZ,002863,今飞凯达,浙江,汽车配件
1311,002864.SZ,002864,盘龙药业,陕西,中成药
1312,002865.SZ,002865,钧达股份,海南,电气设备
1313,002866.SZ,002866,传艺科技,江苏,IT设备
1314,002867.SZ,002867,周大生,深圳,服饰
1315,002868.SZ,002868,绿康生化,福建,农业综合
1316,002869.SZ,002869,金溢科技,深圳,通信设备
1317,002870.SZ,002870,香山股份,广东,汽车配件
1318,002871.SZ,002871,伟隆股份,山东,机械基件
1319,002872.SZ,002872,ST天圣,重庆,化学制药
1320,002873.SZ,002873,新天药业,贵州,中成药
1321,002875.SZ,002875,安奈儿,深圳,服饰
1322,002876.SZ,002876,三利谱,深圳,元器件
1323,002877.SZ,002877,智能自控,江苏,电器仪表
1324,002878.SZ,002878,元隆雅图,北京,文教休闲
1325,002879.SZ,002879,长缆科技,湖南,电气设备
1326,002880.SZ,002880,卫光生物,深圳,生物制药
1327,002881.SZ,002881,美格智能,深圳,通信设备
1328,002882.SZ,002882,金龙羽,深圳,电气设备
1329,002883.SZ,002883,中设股份,江苏,建筑工程
1330,002884.SZ,002884,凌霄泵业,广东,专用机械
1331,002885.SZ,002885,京泉华,深圳,元器件
1332,002886.SZ,002886,沃特股份,深圳,塑料
1333,002887.SZ,002887,绿茵生态,天津,环境保护
1334,002888.SZ,002888,惠威科技,广东,元器件
1335,002889.SZ,002889,东方嘉盛,深圳,仓储物流
1336,002890.SZ,002890,弘宇股份,山东,农用机械
1337,002891.SZ,002891,中宠股份,山东,饲料
1338,002892.SZ,002892,科力尔,湖南,电气设备
1339,002893.SZ,002893,华通热力,北京,供气供热
1340,002895.SZ,002895,川恒股份,贵州,化工原料
1341,002896.SZ,002896,中大力德,浙江,机械基件
1342,002897.SZ,002897,意华股份,浙江,元器件
1343,002898.SZ,002898,赛隆药业,广东,化学制药
1344,002899.SZ,002899,英派斯,山东,文教休闲
1345,002900.SZ,002900,哈三联,黑龙江,化学制药
1346,002901.SZ,002901,大博医疗,福建,医疗保健
1347,002902.SZ,002902,铭普光磁,广东,元器件
1348,002903.SZ,002903,宇环数控,湖南,机床制造
1349,002905.SZ,002905,金逸影视,广东,影视音像
1350,002906.SZ,002906,华阳集团,广东,汽车配件
1351,002907.SZ,002907,华森制药,重庆,中成药
1352,002908.SZ,002908,德生科技,广东,元器件
1353,002909.SZ,002909,集泰股份,广东,化工原料
1354,002910.SZ,002910,庄园牧场,甘肃,乳制品
1355,002911.SZ,002911,佛燃能源,广东,供气供热
1356,002912.SZ,002912,中新赛克,深圳,软件服务
1357,002913.SZ,002913,奥士康,湖南,元器件
1358,002915.SZ,002915,中欣氟材,浙江,化工原料
1359,002916.SZ,002916,深南电路,深圳,元器件
1360,002917.SZ,002917,金奥博,深圳,化工原料
1361,002918.SZ,002918,蒙娜丽莎,广东,其他建材
1362,002919.SZ,002919,名臣健康,广东,日用化工
1363,002920.SZ,002920,德赛西威,广东,汽车配件
1364,002921.SZ,002921,联诚精密,山东,汽车配件
1365,002922.SZ,002922,伊戈尔,广东,电气设备
1366,002923.SZ,002923,润都股份,广东,化学制药
1367,002925.SZ,002925,盈趣科技,福建,元器件
1368,002926.SZ,002926,华西证券,四川,证券
1369,002927.SZ,002927,泰永长征,贵州,电气设备
1370,002928.SZ,002928,华夏航空,贵州,空运
1371,002929.SZ,002929,润建股份,广西,通信设备
1372,002930.SZ,002930,宏川智慧,广东,仓储物流
1373,002931.SZ,002931,锋龙股份,浙江,汽车配件
1374,002932.SZ,002932,明德生物,湖北,医疗保健
1375,002933.SZ,002933,新兴装备,北京,航空
1376,002935.SZ,002935,天奥电子,四川,航空
1377,002936.SZ,002936,郑州银行,河南,银行
1378,002937.SZ,002937,兴瑞科技,浙江,元器件
1379,002938.SZ,002938,鹏鼎控股,深圳,元器件
1380,002939.SZ,002939,长城证券,深圳,证券
1381,002940.SZ,002940,昂利康,浙江,化学制药
1382,002941.SZ,002941,新疆交建,新疆,建筑工程
1383,002942.SZ,002942,新农股份,浙江,农药化肥
1384,002943.SZ,002943,宇晶股份,湖南,机床制造
1385,002945.SZ,002945,华林证券,西藏,证券
1386,002946.SZ,002946,新乳业,四川,乳制品
1387,002947.SZ,002947,恒铭达,江苏,元器件
1388,002948.SZ,002948,青岛银行,山东,银行
1389,002949.SZ,002949,华阳国际,深圳,建筑工程
1390,002950.SZ,002950,奥美医疗,湖北,医疗保健
1391,002951.SZ,002951,金时科技,四川,广告包装
1392,002952.SZ,002952,亚世光电,辽宁,元器件
1393,002953.SZ,002953,日丰股份,广东,电气设备
1394,002955.SZ,002955,鸿合科技,北京,IT设备
1395,002956.SZ,002956,西麦食品,广西,食品
1396,002957.SZ,002957,科瑞技术,深圳,专用机械
1397,002958.SZ,002958,青农商行,山东,银行
1398,002959.SZ,002959,小熊电器,广东,家用电器
1399,002960.SZ,002960,青鸟消防,河北,专用机械
1400,002961.SZ,002961,瑞达期货,福建,多元金融
1401,002962.SZ,002962,五方光电,湖北,元器件
1402,002963.SZ,002963,豪尔赛,北京,装修装饰
1403,002965.SZ,002965,祥鑫科技,广东,汽车配件
1404,002966.SZ,002966,苏州银行,江苏,银行
1405,002967.SZ,002967,广电计量,广东,综合类
1406,002968.SZ,002968,新大正,重庆,房产服务
1407,002969.SZ,002969,嘉美包装,安徽,广告包装
1408,002970.SZ,002970,锐明技术,深圳,通信设备
1409,002971.SZ,002971,和远气体,湖北,化工原料
1410,002972.SZ,002972,科安达,深圳,运输设备
1411,002973.SZ,002973,侨银股份,广东,环境保护
1412,002975.SZ,002975,博杰股份,广东,专用机械
1413,002976.SZ,002976,瑞玛精密,江苏,元器件
1414,002977.SZ,002977,天箭科技,四川,通信设备
1415,002978.SZ,002978,安宁股份,四川,小金属
1416,002979.SZ,002979,雷赛智能,深圳,专用机械
1417,002980.SZ,002980,华盛昌,深圳,电器仪表
1418,002981.SZ,002981,朝阳科技,广东,元器件
1419,002982.SZ,002982,湘佳股份,湖南,农业综合
1420,002983.SZ,002983,芯瑞达,安徽,元器件
1421,002984.SZ,002984,森麒麟,山东,汽车配件
1422,002985.SZ,002985,北摩高科,北京,航空
1423,002986.SZ,002986,宇新股份,湖南,化工原料
1424,002987.SZ,002987,京北方,北京,软件服务
1425,002988.SZ,002988,豪美新材,广东,铝
1426,002989.SZ,002989,中天精装,深圳,装修装饰
1427,002990.SZ,002990,盛视科技,深圳,软件服务
1428,002991.SZ,002991,甘源食品,江西,食品
1429,002992.SZ,002992,宝明科技,深圳,元器件
1430,002993.SZ,002993,奥海科技,广东,元器件
1431,002995.SZ,002995,天地在线,北京,互联网
1432,002996.SZ,002996,顺博合金,重庆,铝
1433,002997.SZ,002997,瑞鹄模具,安徽,专用机械
1434,002998.SZ,002998,优彩资源,江苏,化纤
1435,002999.SZ,002999,天禾股份,广东,批发业
1436,003000.SZ,003000,劲仔食品,湖南,食品
1437,003001.SZ,003001,中岩大地,北京,建筑工程
1438,003002.SZ,003002,壶化股份,山西,化工原料
1439,003003.SZ,003003,天元股份,广东,广告包装
1440,003004.SZ,003004,声迅股份,北京,软件服务
1441,003005.SZ,003005,竞业达,北京,软件服务
1442,003006.SZ,003006,百亚股份,重庆,造纸
1443,003007.SZ,003007,直真科技,北京,软件服务
1444,003008.SZ,003008,开普检测,河南,电气设备
1445,003009.SZ,003009,中天火箭,陕西,航空
1446,003010.SZ,003010,若羽臣,广东,互联网
1447,003011.SZ,003011,海象新材,浙江,家居用品
1448,003012.SZ,003012,东鹏控股,广东,陶瓷
1449,003013.SZ,003013,地铁设计,广东,建筑工程
1450,003015.SZ,003015,日久光电,江苏,元器件
1451,003016.SZ,003016,欣贺股份,福建,服饰
1452,003017.SZ,003017,大洋生物,浙江,化工原料
1453,003018.SZ,003018,金富科技,广东,塑料
1454,003019.SZ,003019,宸展光电,福建,元器件
1455,003020.SZ,003020,立方制药,安徽,化学制药
1456,003021.SZ,003021,兆威机电,深圳,元器件
1457,003022.SZ,003022,联泓新科,山东,化工原料
1458,003023.SZ,003023,彩虹集团,四川,家用电器
1459,003025.SZ,003025,思进智能,浙江,机械基件
1460,003026.SZ,003026,中晶科技,浙江,半导体
1461,003027.SZ,003027,同兴环保,安徽,环境保护
1462,003028.SZ,003028,振邦智能,深圳,元器件
1463,003029.SZ,003029,吉大正元,吉林,软件服务
1464,003030.SZ,003030,祖名股份,浙江,食品
1465,003031.SZ,003031,中瓷电子,河北,元器件
1466,003032.SZ,003032,传智教育,江苏,文教休闲
1467,003033.SZ,003033,征和工业,山东,机械基件
1468,003035.SZ,003035,南网能源,广东,新型电力
1469,003036.SZ,003036,泰坦股份,浙江,纺织机械
1470,003037.SZ,003037,三和管桩,广东,水泥
1471,003038.SZ,003038,鑫铂股份,安徽,铝
1472,003039.SZ,003039,顺控发展,广东,水务
1473,003040.SZ,003040,楚天龙,广东,元器件
1474,003041.SZ,003041,真爱美家,浙江,纺织
1475,003042.SZ,003042,中农联合,山东,农药化肥
1476,003043.SZ,003043,华亚智能,江苏,专用机械
1477,003816.SZ,003816,中国广核,深圳,新型电力
1478,300001.SZ,300001,特锐德,山东,电气设备
1479,300002.SZ,300002,神州泰岳,北京,软件服务
1480,300003.SZ,300003,乐普医疗,北京,医疗保健
1481,300004.SZ,300004,南风股份,广东,电气设备
1482,300005.SZ,300005,探路者,北京,服饰
1483,300006.SZ,300006,莱美药业,重庆,化学制药
1484,300007.SZ,300007,汉威科技,河南,电器仪表
1485,300008.SZ,300008,天海防务,上海,船舶
1486,300009.SZ,300009,安科生物,安徽,生物制药
1487,300010.SZ,300010,豆神教育,北京,软件服务
1488,300011.SZ,300011,鼎汉技术,北京,运输设备
1489,300012.SZ,300012,华测检测,深圳,电器仪表
1490,300013.SZ,300013,新宁物流,江苏,仓储物流
1491,300014.SZ,300014,亿纬锂能,广东,电气设备
1492,300015.SZ,300015,爱尔眼科,湖南,医疗保健
1493,300016.SZ,300016,北陆药业,北京,化学制药
1494,300017.SZ,300017,网宿科技,上海,电信运营
1495,300018.SZ,300018,中元股份,湖北,电气设备
1496,300019.SZ,300019,硅宝科技,四川,化工原料
1497,300020.SZ,300020,银江技术,浙江,软件服务
1498,300021.SZ,300021,大禹节水,甘肃,农业综合
1499,300022.SZ,300022,吉峰科技,四川,农用机械
1500,300024.SZ,300024,机器人,辽宁,专用机械
1501,300025.SZ,300025,华星创业,浙江,通信设备
1502,300026.SZ,300026,红日药业,天津,中成药
1503,300027.SZ,300027,华谊兄弟,浙江,影视音像
1504,300029.SZ,300029,ST天龙,江苏,电气设备
1505,300030.SZ,300030,阳普医疗,广东,医疗保健
1506,300031.SZ,300031,宝通科技,江苏,互联网
1507,300032.SZ,300032,金龙机电,浙江,元器件
1508,300033.SZ,300033,同花顺,浙江,软件服务
1509,300034.SZ,300034,钢研高纳,北京,航空
1510,300035.SZ,300035,中科电气,湖南,电气设备
1511,300036.SZ,300036,超图软件,北京,软件服务
1512,300037.SZ,300037,新宙邦,深圳,化工原料
1513,300039.SZ,300039,上海凯宝,上海,中成药
1514,300040.SZ,300040,九洲集团,黑龙江,电气设备
1515,300041.SZ,300041,回天新材,湖北,化工原料
1516,300042.SZ,300042,朗科科技,深圳,IT设备
1517,300043.SZ,300043,星辉娱乐,广东,文教休闲
1518,300044.SZ,300044,赛为智能,深圳,软件服务
1519,300045.SZ,300045,华力创通,北京,IT设备
1520,300046.SZ,300046,台基股份,湖北,半导体
1521,300047.SZ,300047,天源迪科,深圳,软件服务
1522,300048.SZ,300048,合康新能,北京,电气设备
1523,300049.SZ,300049,福瑞股份,内蒙,医疗保健
1524,300050.SZ,300050,世纪鼎利,广东,通信设备
1525,300051.SZ,300051,三五互联,福建,互联网
1526,300052.SZ,300052,中青宝,深圳,互联网
1527,300053.SZ,300053,欧比特,广东,半导体
1528,300054.SZ,300054,鼎龙股份,湖北,化工原料
1529,300055.SZ,300055,万邦达,北京,环境保护
1530,300056.SZ,300056,中创环保,福建,环境保护
1531,300057.SZ,300057,万顺新材,广东,铝
1532,300058.SZ,300058,蓝色光标,北京,广告包装
1533,300059.SZ,300059,东方财富,上海,证券
1534,300061.SZ,300061,旗天科技,上海,互联网
1535,300062.SZ,300062,中能电气,福建,电气设备
1536,300063.SZ,300063,天龙集团,广东,互联网
1537,300065.SZ,300065,海兰信,北京,船舶
1538,300066.SZ,300066,三川智慧,江西,电器仪表
1539,300067.SZ,300067,安诺其,上海,染料涂料
1540,300068.SZ,300068,南都电源,浙江,电气设备
1541,300069.SZ,300069,金利华电,山西,电气设备
1542,300070.SZ,300070,碧水源,北京,环境保护
1543,300071.SZ,300071,福石控股,北京,广告包装
1544,300072.SZ,300072,三聚环保,北京,环境保护
1545,300073.SZ,300073,当升科技,北京,电气设备
1546,300074.SZ,300074,华平股份,上海,软件服务
1547,300075.SZ,300075,数字政通,北京,软件服务
1548,300076.SZ,300076,GQY视讯,浙江,IT设备
1549,300077.SZ,300077,国民技术,深圳,半导体
1550,300078.SZ,300078,思创医惠,浙江,软件服务
1551,300079.SZ,300079,数码视讯,北京,通信设备
1552,300080.SZ,300080,易成新能,河南,电气设备
1553,300081.SZ,300081,恒信东方,北京,文教休闲
1554,300082.SZ,300082,奥克股份,辽宁,化工原料
1555,300083.SZ,300083,创世纪,广东,机械基件
1556,300084.SZ,300084,海默科技,甘肃,专用机械
1557,300085.SZ,300085,银之杰,深圳,软件服务
1558,300086.SZ,300086,康芝药业,海南,化学制药
1559,300087.SZ,300087,荃银高科,安徽,种植业
1560,300088.SZ,300088,长信科技,安徽,元器件
1561,300089.SZ,300089,*ST文化,广东,文教休闲
1562,300091.SZ,300091,金通灵,江苏,机械基件
1563,300092.SZ,300092,科新机电,四川,专用机械
1564,300093.SZ,300093,金刚玻璃,甘肃,玻璃
1565,300094.SZ,300094,国联水产,广东,渔业
1566,300095.SZ,300095,华伍股份,江西,机械基件
1567,300096.SZ,300096,易联众,福建,软件服务
1568,300097.SZ,300097,智云股份,辽宁,专用机械
1569,300098.SZ,300098,高新兴,广东,通信设备
1570,300099.SZ,300099,精准信息,山东,电器仪表
1571,300100.SZ,300100,双林股份,浙江,汽车服务
1572,300101.SZ,300101,振芯科技,四川,通信设备
