date,code,close,preclose,volume,isST,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
2018/12/3,sz.300059,13.29,12.82,173121395,0,13.045,13.069,12.1066,12.83766667,13.3427,141581470,144466134.1,0.015555556,0.032258065,-5,-2.1,-7.1
2018/12/4,sz.300059,13.45,13.29,93189744,0,13.052,13.099,12.166,12.8332,13.33375,141377614.8,144489531.3,0.018939394,0.022255193,3.550415508,5.9,9.450415508
2018/12/5,sz.300059,13.22,13.45,87689534,0,13.03,13.114,12.2168,12.82806667,13.32895,138772393.5,144300593,0.001515152,0.016479401,-5,4.4,-0.6
2018/12/6,sz.300059,12.78,13.22,100098576,0,12.988,13.1395,12.2556,12.81773333,13.31995,135472562.2,143512409.1,0.0236822,0.026737968,-5,-7.1,-12.1
2018/12/7,sz.300059,12.78,12.78,53234010,0,12.985,13.1615,12.296,12.80693333,13.3121,131903958.2,143433347.5,0.005447471,0.013921114,-5,-0.6,-5.6
2018/12/10,sz.300059,12.8,12.78,68767810,0,12.98,13.1585,12.3276,12.79126667,13.3115,127844946.9,141769519.4,0.006289308,0.021705426,-5,2.4,-2.6
2018/12/11,sz.300059,12.88,12.8,51701974,0,12.986,13.1505,12.3646,12.77806667,13.31025,120605899.4,141282644.7,0.003897116,0.013137558,-5,4.4,-0.6
2018/12/12,sz.300059,12.9,12.88,60071851,0,12.957,13.147,12.3994,12.76306667,13.3095,116485071.9,140240070.1,0.00309119,0.016104294,-5,4.4,-0.6
2018/12/13,sz.300059,13.24,12.9,124055654,0,13.016,13.1175,12.4434,12.7494,13.3116,110307325.5,141357160.2,0.022393822,0.037453184,-5,-4.1,-9.1
2018/12/14,sz.300059,12.88,13.24,77697169,0,13.022,13.0665,12.476,12.73506667,13.30895,102651036,141170120.8,0.02276176,0.02276176,-5,-2.1,-7.1
2018/12/17,sz.300059,12.87,12.88,67417665,0,12.98,13.0125,12.5214,12.72026667,13.3067,99223249.85,140653881.7,0.002336449,0.020046261,-5,4.4,-0.6
2018/12/18,sz.300059,12.69,12.87,81943038,0,12.904,12.978,12.564,12.7082,13.3005,95097084.2,140754780.9,0.007042254,0.028637771,-5,-6.4,-11.4
2018/12/19,sz.300059,12.57,12.69,75424349,0,12.839,12.9345,12.5998,12.695,13.2939,93430624.2,140072991.8,0.011792453,0.025801407,-5,-13.9,-18.9
2018/12/20,sz.300059,12.71,12.57,100318112,0,12.832,12.91,12.6508,12.68173333,13.2885,91940128.45,139073059.5,0.012749004,0.03125,-5,-0.6,-5.6
2018/12/21,sz.300059,12.53,12.71,82777404,0,12.807,12.896,12.6896,12.66873333,13.28035,89572813.8,138121543.6,0.005555556,0.022870662,-5,-13.9,-18.9
2018/12/24,sz.300059,12.53,12.53,60488404,0,12.78,12.88,12.7284,12.65746667,13.27475,89158724.6,137663426.6,0.0024,0.014308426,-5,-8.9,-13.9
2018/12/25,sz.300059,12.23,12.53,101521618,0,12.715,12.8505,12.7626,12.6406,13.2665,90048967.3,137851436.8,0.005691057,0.037903226,-5,-15.9,-20.9
2018/12/26,sz.300059,12.12,12.23,62030567,0,12.637,12.797,12.7852,12.62206667,13.25695,86980504.55,135918133.7,0.004108463,0.025162338,-5,-15.3,-20.3
2018/12/27,sz.300059,11.91,12.12,80866330,0,12.504,12.76,12.8042,12.6026,13.2474,85005279.8,134585528.1,0.034846029,0.037216828,-5,-20.8,-25.8
2018/12/28,sz.300059,12.1,11.91,69529572,0,12.426,12.724,12.8104,12.5872,13.2389,83597238.8,131925394.4,0.011705686,0.027664768,-5,-17.3,-22.3
2019/1/2,sz.300059,11.85,12.1,71018331,0,12.324,12.652,12.788,12.57026667,13.2232,78492085.6,127355557.8,0.020661157,0.024793388,-5,-18.8,-23.8
2019/1/3,sz.300059,11.99,11.85,106182690,0,12.254,12.579,12.7758,12.55566667,13.2074,79141732.9,124674478.7,0.011814346,0.035801465,-5,-19.3,-24.3
2019/1/4,sz.300059,12.79,11.99,207657571,0,12.276,12.5575,12.7826,12.5482,13.1961,85140134.75,124562703.3,0.082064298,0.090138675,-5,-3.5,-8.5
2019/1/7,sz.300059,12.82,12.79,146567813,0,12.287,12.5595,12.786,12.54126667,13.1844,87463596.6,123646548.5,0.009448819,0.023975251,-5,1.11E-16,-5
2019/1/8,sz.300059,12.75,12.82,86362655,0,12.309,12.558,12.799,12.53893333,13.16935,89120028.85,122246668.6,0.001571092,0.019379845,-5,-2.5,-7.5
2019/1/9,sz.300059,12.73,12.75,132128632,0,12.329,12.5545,12.8112,12.53533333,13.1552,92288069.95,122225755.5,0.004691165,0.030464585,-5,-5.5,-10.5
2019/1/10,sz.300059,12.51,12.73,82343723,0,12.357,12.536,12.813,12.53073333,13.1375,93820157.4,118576362.3,0.012628256,0.021159875,-5,-10.3,-15.3
2019/1/11,sz.300059,12.66,12.51,58434833,0,12.411,12.524,12.8188,12.52606667,13.1203,93738306.5,116745457.8,0.00876494,0.017282011,-5,-5.3,-10.3
2019/1/14,sz.300059,12.53,12.66,52851190,0,12.473,12.4885,12.822,12.5192,13.1058,90178083.3,113617784,0.016483516,0.023474178,-5,-9.8,-14.8
2019/1/15,sz.300059,13,12.53,130766563,0,12.563,12.4945,12.8226,12.51726667,13.094,92831553,111603881.4,0.04,0.039938556,-5,-3.5,-8.5
2019/1/16,sz.300059,12.82,13,88029957,0,12.66,12.492,12.8204,12.51446667,13.0856,93862167.6,109855934.8,0.013846154,0.02143951,-5,-6,-11
2019/1/17,sz.300059,12.62,12.82,69246835,0,12.723,12.4885,12.8158,12.514,13.07035,93227357.45,109295534.5,0.017898833,0.019440124,-5,-6.8,-11.8
2019/1/18,sz.300059,12.88,12.62,86375612,0,12.732,12.504,12.815,12.51406667,13.053,93774920.6,108227167.5,0.015772871,0.020155039,-5,1.5,-3.5
2019/1/21,sz.300059,12.88,12.88,95248267,0,12.738,12.5125,12.8272,12.51126667,13.03715,93521428.35,106810228.8,0.00232378,0.022848439,-5,2,-3
2019/1/22,sz.300059,12.75,12.88,55500865,0,12.738,12.5235,12.8354,12.50893333,13.0194,92157601.4,105428124.4,0.007009346,0.01626646,-5,-4.5,-9.5
2019/1/23,sz.300059,12.77,12.75,36602310,0,12.742,12.5355,12.8336,12.50566667,12.9986,90963296.7,103161209.8,0.001568627,0.011691348,-5,-2.5,-7.5
2019/1/24,sz.300059,12.93,12.77,101893488,0,12.784,12.5705,12.8314,12.5042,12.9809,90981890.2,101269421.1,0.011737089,0.02972561,-5,1.11E-16,-5
2019/1/25,sz.300059,12.93,12.93,102043321,0,12.811,12.611,12.8306,12.5078,12.96425,92982527.9,100460519.5,0,0.022813688,-5,2,-3
2019/1/28,sz.300059,12.89,12.93,96029986,0,12.847,12.66,12.8118,12.5108,12.9493,93740710.7,97428907.58,0.016030534,0.027293404,-5,-1.5,-6.5
2019/1/29,sz.300059,12.66,12.89,94851929,0,12.813,12.688,12.787,12.51593333,12.9319,95006828.55,94709487,0.0109375,0.023400936,-5,-8.3,-13.3
2019/1/30,sz.300059,12.46,12.66,66507914,0,12.777,12.7185,12.7572,12.5178,12.9123,94781307.7,93320177.52,0.010325655,0.021978022,-5,-10.3,-15.3
2019/1/31,sz.300059,12.87,12.46,122801153,0,12.802,12.7625,12.747,12.52346667,12.89655,95612230.85,92486873.56,0.023052464,0.036866359,-5,-3.5,-8.5
2019/2/1,sz.300059,13.28,12.87,152165551,0,12.842,12.787,12.7438,12.52886667,12.88475,92837629.85,93355113.6,0.021538462,0.027777778,-5,6.5,1.5
2019/2/11,sz.300059,13.51,13.28,143270367,0,12.905,12.8215,12.75,12.53606667,12.87255,92672757.55,93617960.4,0.0165538,0.025830258,-5,6.5,1.5
2019/2/12,sz.300059,13.42,13.51,121596238,0,12.972,12.855,12.7622,12.54253333,12.8578,94434436.7,93447411.22,0.005925926,0.018409426,-5,11,6
2019/2/13,sz.300059,13.98,13.42,216214518,0,13.093,12.9175,12.7848,12.54786667,12.84725,98638731,96396297.82,0.039405204,0.055045872,-5,5.3,0.3
2019/2/14,sz.300059,13.87,13.98,114308806,0,13.187,12.9855,12.8058,12.55366667,12.84505,100236985.2,97008138.66,0.004307251,0.015736767,-5,13.8,8.8
2019/2/15,sz.300059,13.56,13.87,123804152,0,13.25,13.0305,12.8132,12.556,12.84205,103505451.1,97016225.26,0.020938628,0.025216138,-5,7.3,2.3
2019/2/18,sz.300059,14.47,13.56,207862882,0,13.408,13.1275,12.8496,12.56826667,12.8472,111256035.7,98766066.4,0.057748538,0.0552868,-5,5.1,0.1
2019/2/19,sz.300059,14.4,14.47,247750804,0,13.582,13.1975,12.8812,12.58,12.8531,117105247.8,101767274.6,0.005524862,0.055112882,-5,6.6,1.6
2019/2/20,sz.300059,14.46,14.4,140386177,0,13.782,13.2795,12.9046,12.59046667,12.8544,119723058.8,101112570.3,0.006963788,0.028767123,-5,8.6,3.6
2019/2/21,sz.300059,15.33,14.46,425084608,0,14.028,13.415,12.9422,12.60473333,12.86045,137514947.4,107750467.6,0.066063978,0.101194217,-5,3.4,-1.6
2019/2/22,sz.300059,16.86,15.33,436463184,0,14.386,13.614,13.015,12.62966667,12.8748,155019326,114725940.6,0.088444158,0.099644128,-5,1.7,-3.3
2019/2/25,sz.300059,18.55,16.86,301324480,0,14.89,13.8975,13.1304,12.66906667,12.8959,165323136.7,118750458.6,0,0.029649596,-5,4.7,-0.3
2019/2/26,sz.300059,19.5,18.55,810963328,0,15.498,14.235,13.2648,12.71173333,12.9214,203096259.8,133905045,0.025,0.04899559,-5,-0.8,-5.8
2019/2/27,sz.300059,18.96,19.5,591088960,0,15.996,14.5445,13.388,12.752,12.94045,230820592.3,144351468,0.03560529,0.086352357,-5,-0.8,-5.8
2019/2/28,sz.300059,19.6,18.96,481547472,0,16.569,14.878,13.5224,12.79586667,12.96415,249803291.5,152948378,0.053763441,0.091549296,-5,-0.8,-5.8
2019/3/1,sz.300059,20.9,19.6,563327184,0,17.303,15.2765,13.6824,12.848,12.9929,272867484.7,163013484.6,0.053958649,0.100561272,-5,-0.8,-5.8
2019/3/4,sz.300059,20.95,20.9,592773088,0,17.951,15.6795,13.8366,12.90193333,13.0212,297704639.8,172387833.3,0.018735363,0.100529101,-5,-0.8,-5.8
2019/3/5,sz.300059,21.28,20.95,359015792,0,18.639,16.1105,14.0046,12.95713333,13.05245,310912832.9,178014205.8,0.041605482,0.048711944,-5,-0.8,-5.8
2019/3/6,sz.300059,22.22,21.28,527561456,0,19.415,16.5985,14.1916,13.01526667,13.0881,333965510,187217081.6,0.058095238,0.087412587,-5,2.2,-2.8
2019/3/7,sz.300059,21.33,22.22,542195792,0,20.015,17.0215,14.3644,13.0654,13.12225,354935242,196422136.7,0.023351648,0.065420561,-5,2.2,-2.8
2019/3/8,sz.300059,19.3,21.33,496990672,0,20.259,17.3225,14.499,13.1014,13.146,372176498,204853463.1,0.034034034,0.071394115,-5,0.6,-4.4
2019/3/11,sz.300059,19.92,19.3,302248624,0,20.396,17.643,14.6432,13.14153333,13.1721,380125410.9,208892073.4,0.025746653,0.052553297,-5,0.6,-4.4
2019/3/12,sz.300059,20.32,19.92,430158544,0,20.478,17.988,14.799,13.18653333,13.2013,395553526.2,215839696.2,0.022132797,0.06063477,-5,1.4,-3.6
2019/3/13,sz.300059,19.43,20.32,329458656,0,20.525,18.2605,14.937,13.226,13.22735,401215733.1,221219101.2,0.038118812,0.044015826,-5,0.6,-4.4
2019/3/14,sz.300059,19.41,19.43,268349278,0,20.506,18.5375,15.0806,13.2664,13.2506,408917756.7,224555654.4,0.008311688,0.047355164,-5,6.6,1.6
2019/3/15,sz.300059,19.25,19.41,220758616,0,20.341,18.822,15.2232,13.30513333,13.27235,413765479.9,227730215.4,0.017857143,0.030901722,0.306134141,7.1,7.406134141
2019/3/18,sz.300059,19.97,19.25,288776432,0,20.243,19.097,15.3844,13.3508,13.29805,417811157.4,231888417.4,0.041188738,0.069326683,-5,5.1,0.1
2019/3/19,sz.300059,19.6,19.97,200292580,0,20.075,19.357,15.5344,13.39693333,13.324,415438246.2,234503677.6,0.009600808,0.027013507,1.45887254,8.6,10.05887254
2019/3/20,sz.300059,19.87,19.6,259429475,0,19.84,19.6275,15.6948,13.44533333,13.3514,421390411.1,238271900.5,0.0127421,0.035148515,-5,6.6,1.6
2019/3/21,sz.300059,20.24,19.87,363185168,0,19.731,19.873,15.8598,13.49606667,13.3817,418295439.1,243411950,0.013013013,0.055449331,-5,7.4,2.4
2019/3/22,sz.300059,19.85,20.24,228914933,0,19.786,20.0225,16.001,13.54153333,13.4114,407918026.5,243837097.3,0.014399206,0.04525332,0.611972683,5.1,5.711972683
2019/3/25,sz.300059,18.79,19.85,267864916,0,19.673,20.0345,16.1204,13.58333333,13.43605,406245048.3,246263039.3,0.02642487,0.038461538,-5,6.8,1.8
2019/3/26,sz.300059,18.35,18.79,229209740,0,19.476,19.977,16.2324,13.61953333,13.4623,377157368.9,249119981,0.032172996,0.05026178,0.799222966,9.3,10.09922297
2019/3/27,sz.300059,18.41,18.35,201092521,0,19.374,19.9495,16.346,13.65593333,13.488,357657547,250499258.8,0.005402485,0.031082529,1.972330698,14.8,16.7723307
2019/3/28,sz.300059,18.01,18.41,214631657,0,19.234,19.87,16.456,13.6888,13.51205,344311756.2,253145017.5,0.011525796,0.029633621,1.521395162,15.8,17.32139516
2019/3/29,sz.300059,19.38,18.01,390492400,0,19.247,19.794,16.5904,13.732,13.54215,335670017,259786168.8,0.066006601,0.067525773,-5,7.6,2.6
2019/4/1,sz.300059,20.25,19.38,423445584,0,19.275,19.759,16.7448,13.78306667,13.5756,327203641.8,267198056.7,0.040596095,0.08045977,-5,5.9,0.9
2019/4/2,sz.300059,20.45,20.25,450530432,0,19.36,19.7175,16.8938,13.83526667,13.6114,331779373.8,273593334.1,0.009378085,0.065520446,-5,7.4,2.4
2019/4/3,sz.300059,20.88,20.45,361519008,0,19.461,19.6505,17.055,13.89186667,13.6496,323477251.4,279063115.1,0.042957043,0.052631579,-5,5.9,0.9
2019/4/4,sz.300059,20.55,20.88,257938847,0,19.492,19.6115,17.2136,13.944,13.6889,309264404.2,282836955.3,0.022824536,0.035377358,0.88029898,8.4,9.28029898
2019/4/8,sz.300059,20.09,20.55,281882496,0,19.516,19.651,17.3578,13.9928,13.725,298508995.4,286747093,0.034134615,0.058597502,0.169647649,8.4,8.569647649
2019/4/9,sz.300059,19.9,20.09,206612321,0,19.627,19.65,17.4982,14.04106667,13.758,293727180.2,288974374.1,0.004502251,0.032544379,2.850150757,15.6,18.45015076
2019/4/10,sz.300059,19.21,19.9,293657872,0,19.713,19.5945,17.6274,14.0828,13.78855,286902146.6,293737514.2,0.026355803,0.042510121,0.00271134,13.1,13.10271134
2019/4/11,sz.300059,19.13,19.21,218915590,0,19.785,19.5795,17.7546,14.12446667,13.8179,281374993.3,297383779.8,0.000522466,0.034429599,2.638617005,16.6,19.238617
2019/4/12,sz.300059,19.16,19.13,164304146,0,19.9,19.567,17.8792,14.16426667,13.84795,276172736.7,298631993,0,0.018575851,4.49810637,21.6,26.09810637
2019/4/15,sz.300059,18.54,19.16,219038991,0,19.816,19.5315,17.9914,14.2002,13.8787,276086755.5,300971906.4,0.054563998,0.061390157,2.722277849,12.3,15.02227785
2019/4/16,sz.300059,19.15,18.54,211053051,0,19.706,19.4905,18.1166,14.2412,13.91225,272200586.4,303272367.7,0.04076087,0.046948357,3.040808413,13.1,16.14080841
2019/4/17,sz.300059,18.92,19.15,145212656,0,19.553,19.4565,18.2418,14.28166667,13.9474,269446590.2,304279582.2,0.001583113,0.01618799,5.227656916,21.6,26.82765692
2019/4/18,sz.300059,18.87,18.92,110963710,0,19.352,19.4065,18.37,14.32286667,13.98085,262023302,305168698.2,0.000529661,0.017763845,6.363856756,21.4,27.76385676
2019/4/19,sz.300059,19.25,18.87,152327522,0,19.222,19.357,18.4976,14.36613333,14.017,251480419.7,305759225.5,0.013157895,0.021727884,5.01805639,20.2,25.21805639
2019/4/22,sz.300059,18.73,19.25,175999077,0,19.086,19.301,18.6066,14.40553333,14.0483,248834626.9,306235896.1,0.037017995,0.048032703,4.252826685,12.9,17.15282668
2019/4/23,sz.300059,18.83,18.73,167434928,0,18.979,19.303,18.713,14.44766667,14.0803,243813127.5,306719187.3,0.008029979,0.043591074,4.541100298,14.4,18.9411003
2019/4/24,sz.300059,19.07,18.83,143834323,0,18.965,19.339,18.826,14.49093333,14.1134,239544356.6,307163949,0.012745619,0.026645768,5.317343605,17.2,22.51734361
2019/4/25,sz.300059,18.26,19.07,174826664,0,18.878,19.3315,18.9116,14.53033333,14.1388,238231063.8,306336191.9,0.037934668,0.048066876,4.292980437,5.4,9.692980437
2019/4/26,sz.300059,18.19,18.26,159969388,0,18.781,19.3405,18.998,14.57746667,14.16475,235497950.3,307249403.5,0.004972376,0.032725322,4.793500454,10.9,15.69350045
2019/4/29,sz.300059,16.63,18.19,306521664,0,18.59,19.203,19.0594,14.6158,14.18185,231299413.5,310903753.8,0.069910515,0.083379655,0.140946828,3.8,3.940946828
2019/4/30,sz.300059,16.39,16.63,169780790,0,18.314,19.01,19.0978,14.6528,14.20065,218616173.8,310142111.9,0.01443175,0.036180308,4.525709877,3.8,8.325709877
2019/5/6,sz.300059,14.75,16.39,287104384,0,17.897,18.725,19.1048,14.67846667,14.2112,210444871.4,310929183.5,0.019933555,0.053273427,0.766245203,3.8,4.566245203
2019/5/7,sz.300059,15.04,14.75,228323742,0,17.514,18.433,19.1164,14.7092,14.22195,203785108.1,312687934.8,0.010752688,0.037110669,2.698031598,5.3,7.998031598
2019/5/8,sz.300059,15.05,15.04,167300524,0,17.094,18.158,19.1108,14.73966667,14.23125,199253192,307532253.2,0.027303754,0.052700065,4.559903155,3.8,8.359903155
2019/5/9,sz.300059,15.05,15.05,162229324,0,16.726,17.906,19.0746,14.7688,14.2409,193270533.4,302047576,0.016205267,0.032679739,4.629014205,5.8,10.4290142
2019/5/10,sz.300059,16.04,15.05,309863280,0,16.447,17.713,19.0244,14.80346667,14.2579,198433081.3,302218352,0.04495114,0.06377709,-5,3.8,-1.2
2019/5/13,sz.300059,15.49,16.04,171968642,0,16.089,17.527,18.9442,14.835,14.26985,192348619.8,289438458.2,0.013375796,0.029095509,4.05854208,7.3,11.35854208
2019/5/14,sz.300059,15.46,15.49,156404654,0,15.809,17.3435,18.8742,14.86326667,14.28255,189223073,280744772.1,0,0.021587302,4.42893797,12.3,16.72893797
2019/5/15,sz.300059,15.76,15.46,167085628,0,15.566,17.1735,18.7974,14.8948,14.29625,189362147.1,274455535.2,0.007028754,0.019570707,3.912105731,10.3,14.21210573
2019/5/16,sz.300059,15.57,15.76,133140272,0,15.46,17.025,18.6908,14.9242,14.3087,185067211.2,265851797,0.012055838,0.02284264,4.991936353,7.3,12.29193635
2019/5/17,sz.300059,14.83,15.57,179486826,0,15.304,16.809,18.5684,14.94946667,14.31855,183488899.9,257586071.8,0.048749198,0.062179487,3.031966955,-1.2,1.831966955
2019/5/20,sz.300059,15.13,14.83,157285903,0,15.342,16.6195,18.4454,14.97533333,14.3292,184092562.3,253551474,0.022988506,0.046314416,3.796687492,3.8,7.596687492
2019/5/21,sz.300059,15.4,15.13,147413454,0,15.378,16.446,18.309,15.00733333,14.3387,185915049.5,245948513.9,0.02189781,0.035324342,4.006328738,3.8,7.806328738
2019/5/22,sz.300059,12.62,12.82,136449344,0,15.135,16.1145,18.1348,15.02106667,14.33275,185121140.6,237833585,0.010196078,0.034883721,-5,-7.7,-12.7
2019/5/23,sz.300059,12.58,12.62,159762003,0,14.888,15.807,18.0004,15.03306667,14.32615,184309286.9,231089011.6,0.001592357,0.041149068,-5,-5.7,-10.7
2019/5/24,sz.300059,12.53,12.58,116858157,0,14.537,15.492,17.8526,15.04886667,14.3193,181780448.3,227381202.3,0.006344171,0.015748031,-5,-2.7,-7.7
2019/5/27,sz.300059,12.96,12.53,250695878,0,14.284,15.1865,17.7054,15.06466667,14.31625,187123526.1,223791948.9,0.026941363,0.041315991,-5,-9.2,-14.2
2019/5/28,sz.300059,13.05,12.96,196489004,0,14.043,14.926,17.5778,15.08106667,14.31395,188206643.1,221132555.9,0.013198758,0.01986249,-5,-2.7,-7.7
2019/5/29,sz.300059,13.05,13.05,161757528,0,13.772,14.669,17.4506,15.09793333,14.31245,188296050.1,219000720.9,0.009280742,0.025718608,-5,-5.7,-10.7
2019/5/30,sz.300059,12.81,13.05,140275843,0,13.496,14.478,17.3218,15.11006667,14.3093,179983759,217391065.4,0.006976744,0.025462963,-5,-5.7,-10.7
2019/5/31,sz.300059,12.65,12.81,100127187,0,13.278,14.291,17.1754,15.12133333,14.30695,176501078.9,213618080.5,0.01171875,0.017094017,-5,-2.7,-7.7
2019/6/3,sz.300059,12.64,12.65,121812521,0,13.029,14.1855,17.0362,15.127,14.30675,168236485.7,212048479.4,0.013270882,0.026254826,-5,-5.7,-10.7
2019/6/4,sz.300059,12.55,12.64,111399007,0,12.744,14.061,16.8898,15.1242,14.30645,162390249,209087870,0.003968254,0.016587678,-5,-0.1,-5.1
2019/6/5,sz.300059,12.59,12.55,120808033,0,12.741,13.938,16.7368,15.12413333,14.30625,160065624.4,204240327.3,0.010997643,0.0203125,-5,-2.1,-7.1
2019/6/6,sz.300059,12.27,12.59,129834324,0,12.71,13.799,16.5852,15.12293333,14.30245,158445874.4,202258715.1,0.0215311,0.035488959,-5,-8.6,-13.6
2019/6/10,sz.300059,12.17,12.27,134901023,0,12.674,13.6055,16.4528,15.11973333,14.3007,149697761.6,199599437.3,0.010569106,0.04109589,-5,-11.1,-16.1
2019/6/11,sz.300059,13.12,12.17,321028016,0,12.69,13.487,16.3482,15.12653333,14.3017,157150730.3,201435802.8,0.076292043,0.076631259,-5,-8.6,-13.6
2019/6/12,sz.300059,12.86,13.12,187636668,0,12.671,13.357,16.2372,15.13146667,14.30125,158712331,201166685.7,0.010007698,0.018376723,-5,-2.1,-7.1
2019/6/13,sz.300059,12.9,12.86,149719313,0,12.656,13.214,16.135,15.13466667,14.30035,157844015.2,199868438.8,0.00311042,0.01914242,-5,-0.1,-5.1
2019/6/14,sz.300059,12.51,12.9,133482872,0,12.626,13.061,15.9976,15.1356,14.2984,157861145.2,194728248.3,0.030232558,0.036979969,-5,-8.6,-13.6
2019/6/17,sz.300059,12.53,12.51,91406542,0,12.614,12.946,15.8432,15.13666667,14.2981,153457131,188087467.4,0,0.022082019,-5,-0.1,-5.1
2019/6/18,sz.300059,12.68,12.53,106258127,0,12.618,12.8235,15.6878,15.13473333,14.2984,150905742.2,181202021.3,0.00955414,0.029780564,-5,-5.1,-10.1
2019/6/19,sz.300059,12.87,12.68,302138944,0,12.65,12.697,15.5276,15.13433333,14.3008,158642016.7,180014420.1,0.043833581,0.050884956,-5,-8.6,-13.6
2019/6/20,sz.300059,13.63,12.87,401338304,0,12.754,12.7475,15.3892,15.13953333,14.3053,171886464.7,182882409.2,0.059875583,0.076812635,-5,-8.6,-13.6
2019/6/21,sz.300059,14.05,13.63,377523376,0,12.932,12.821,15.2684,15.14706667,14.3117,182774533.4,184795226.8,0.013708514,0.035063114,-5,-8.6,-13.6
2019/6/24,sz.300059,13.81,14.05,196829545,0,13.096,12.885,15.1466,15.15733333,14.31745,186773102.8,184599571.3,0.019176136,0.028348689,-5,-8.6,-13.6
2019/6/25,sz.300059,13.77,13.81,217171255,0,13.161,12.9255,15.0378,15.16686667,14.32155,185096871.6,183069838.9,0.000725689,0.03948313,-5,-7.1,-12.1
2019/6/26,sz.300059,13.5,13.77,128416447,0,13.225,12.948,14.9252,15.17113333,14.32465,181693243.8,181259856.1,0.007462687,0.022693997,-5,-7.1,-12.1
2019/6/27,sz.300059,13.66,13.5,178928020,0,13.301,12.9785,14.8152,15.17526667,14.327,182551768.4,181552333.6,0.003673769,0.025769506,-5,-5.1,-10.1
2019/6/28,sz.300059,13.55,13.66,121844021,0,13.405,13.0155,14.7154,15.17913333,14.329,181630177.3,179608434.2,0.003676471,0.021929825,-5,-2.1,-7.1
2019/7/1,sz.300059,13.99,13.55,268034708,0,13.551,13.0825,14.6122,15.1802,14.33395,190025553.3,180748067.3,0.005685856,0.021156559,-5,-4.1,-9.1
2019/7/2,sz.300059,13.85,13.99,138684395,0,13.668,13.143,14.5108,15.17986667,14.33895,190869147,180617502.1,0.008589835,0.015714286,-5,-4.1,-9.1
2019/7/3,sz.300059,13.52,13.85,149067858,0,13.733,13.1915,14.4038,15.177,14.3431,192752589.6,181379585,0.020289855,0.025362319,-5,-8.6,-13.6
2019/7/4,sz.300059,13.59,13.52,108313850,0,13.729,13.2415,14.2906,15.1784,14.34725,192127880.4,180499311.6,0.000736377,0.018221574,-5,-2.1,-7.1
2019/7/5,sz.300059,13.65,13.59,99159424,0,13.689,13.3105,14.189,15.1798,14.3514,190594135.4,178962518.5,0.005154639,0.016081871,-5,-2.1,-7.1
2019/7/8,sz.300059,13,13.65,176538444,0,13.608,13.352,14.0724,15.17846667,14.35385,192676006.5,179144588.9,0.037749815,0.04845815,-5,-10.6,-15.6
2019/7/9,sz.300059,13.08,13,123135855,0,13.539,13.35,13.9526,15.18026667,14.35635,182781398.4,178730619.5,0.002298851,0.022053232,-5,-2.1,-7.1
2019/7/10,sz.300059,12.92,13.08,81771004,0,13.481,13.353,13.8458,15.18073333,14.3592,177488115.2,176869506.3,0.009961686,0.018320611,-5,-4.1,-9.1
2019/7/11,sz.300059,12.94,12.92,97299614,0,13.409,13.355,13.7408,15.18153333,14.3683,174867130.3,175616110.8,0.007668712,0.02276176,-5,-7.1,-12.1
2019/7/12,sz.300059,13.15,12.94,103887706,0,13.369,13.387,13.6712,15.18126667,14.37965,173387372,171563431.7,0.01387818,0.024242424,-5,-8.6,-13.6
2019/7/15,sz.300059,13.88,13.15,297092448,0,13.358,13.4545,13.621,15.18946667,14.39485,183671667.3,174109664.8,0.050719152,0.070921986,-5,-3.1,-8.1
2019/7/16,sz.300059,13.99,13.88,204988524,0,13.372,13.52,13.6058,15.19726667,14.4103,188608187.1,172467347.6,0.013768116,0.021337127,-5,1.9,-3.1
2019/7/17,sz.300059,14.27,13.99,317175712,0,13.447,13.59,13.5904,15.2038,14.4295,189360025.5,174244387,0.02074392,0.042611684,-5,-2.5,-7.5
2019/7/18,sz.300059,14.23,14.27,271953536,0,13.511,13.62,13.574,15.209,14.44825,182890787.1,176337447.3,0.004943503,0.033515732,-5,1,-4
2019/7/19,sz.300059,14.79,14.23,269005184,0,13.625,13.657,13.5688,15.21946667,14.4688,177464877.5,178472964.5,0.02211472,0.038770053,-5,5.5,0.5
2019/7/22,sz.300059,14.19,14.79,252940131,0,13.744,13.676,13.5318,15.22886667,14.48555,180270406.8,177334501.5,0.043800539,0.054922974,-5,-2.5,-7.5
2019/7/23,sz.300059,14.45,14.19,182723534,0,13.881,13.71,13.511,15.24,14.504,178548020.8,177549599.3,0.01048951,0.021364576,-5,4,-1
2019/7/24,sz.300059,14.36,14.45,238909339,0,14.025,13.753,13.489,15.2504,14.5197,184072665.4,179199693,0.009655172,0.025938567,-5,1,-4
2019/7/25,sz.300059,14.52,14.36,154050075,0,14.183,13.796,13.4642,15.26133333,14.53715,182828768.1,178938982,0.016095171,0.019958706,-5,2.5,-2.5
2019/7/26,sz.300059,14.37,14.52,120709829,0,14.305,13.837,13.4402,15.27113333,14.5532,182772058.5,178690373.1,0.009648518,0.017229497,-5,4,-1
2019/7/29,sz.300059,14.1,14.37,151123254,0,14.327,13.8425,13.4256,15.27686667,14.5685,176926485.8,178123101.7,0.013296011,0.023028611,-5,1,-4
